cod_dpto,departamento,cod_mpio,municipio,departamento_mgn,municipio_mgn,municipio_tipo_mgn,area_km2_mgn_attribute,area_km2_calc,centroid_lat,centroid_lon,sedes_reps,prestadores_reps,reps_rows,sedes_ips_reps,sedes_publicas_reps,sedes_privadas_reps,fecha_corte_reps,has_mgn_centroid,has_reps_supply
15,Boyacá,15514,Páez,BOYACÁ,PÁEZ,MUNICIPIO,338.40819488,338.4081948662799,5.095208071514299,-73.00435780406207,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15516,Paipa,BOYACÁ,PAIPA,MUNICIPIO,304.54117293,304.5411729205268,5.8267597985057495,-73.13794299137797,58.0,57.0,58.0,10.0,3.0,55.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15518,Pajarito,BOYACÁ,PAJARITO,MUNICIPIO,313.00817763,313.00817762251194,5.382328223186257,-72.6967248797521,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15522,Panqueba,BOYACÁ,PANQUEBA,MUNICIPIO,39.62387223,39.62387222976428,6.443298855183035,-72.4618250428663,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15531,Pauna,BOYACÁ,PAUNA,MUNICIPIO,252.30164914,252.30164912891186,5.68879838275103,-74.00503452360734,3.0,3.0,3.0,1.0,1.0,2.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15533,Paya,BOYACÁ,PAYA,MUNICIPIO,442.76156587,442.76156585346166,5.621242467370511,-72.36929072367882,2.0,1.0,2.0,2.0,2.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15537,Paz de Río,BOYACÁ,PAZ DE RÍO,MUNICIPIO,122.44290801,122.44290800807384,6.028696408167625,-72.76753254032727,2.0,2.0,2.0,1.0,1.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15542,Pesca,BOYACÁ,PESCA,MUNICIPIO,262.59263389,262.59263388470475,5.498473734130474,-73.07838487340521,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15550,Pisba,BOYACÁ,PISBA,MUNICIPIO,463.87526777,463.8752677580293,5.74349490012293,-72.44579153405347,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15572,Puerto Boyacá,BOYACÁ,PUERTO BOYACÁ,MUNICIPIO,1512.0836513,1512.0836512501837,5.953453611147037,-74.45286415644424,38.0,34.0,38.0,10.0,3.0,35.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15580,Quípama,BOYACÁ,QUÍPAMA,MUNICIPIO,167.13354121,167.133541209175,5.561541724491625,-74.21793088772425,2.0,1.0,2.0,2.0,2.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15599,Ramiriquí,BOYACÁ,RAMIRIQUÍ,MUNICIPIO,125.46404681,125.46404680473805,5.319928737950447,-73.31077562421957,13.0,13.0,13.0,3.0,1.0,12.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15600,Ráquira,BOYACÁ,RÁQUIRA,MUNICIPIO,220.32645649,220.32645648767044,5.496267091390729,-73.6289465777516,5.0,5.0,5.0,1.0,1.0,4.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15621,Rondón,BOYACÁ,RONDÓN,MUNICIPIO,205.98719584,205.98719583150202,5.379945413426296,-73.19651389372187,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15632,Saboyá,BOYACÁ,SABOYÁ,MUNICIPIO,248.28826877,248.28826876403554,5.699926247077069,-73.74799628024991,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15638,Sáchica,BOYACÁ,SÁCHICA,MUNICIPIO,63.82519724,63.82519723410862,5.573464380774971,-73.54310153020234,4.0,4.0,4.0,1.0,1.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15646,Samacá,BOYACÁ,SAMACÁ,MUNICIPIO,167.3162805,167.31628048978095,5.470539077512912,-73.52117837877937,22.0,20.0,22.0,6.0,2.0,20.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15660,San Eduardo,BOYACÁ,SAN EDUARDO,MUNICIPIO,109.25945512,109.25945511458035,5.234613390193154,-73.04914105426646,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15664,San José de Pare,BOYACÁ,SAN JOSÉ DE PARE,MUNICIPIO,74.28480047,74.28480046332523,5.99415378536586,-73.54386605298211,2.0,2.0,2.0,1.0,1.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15667,San Luis de Gaceno,BOYACÁ,SAN LUIS DE GACENO,MUNICIPIO,468.96632254,468.96632252974297,4.815263654458039,-73.12378615988216,5.0,5.0,5.0,1.0,1.0,4.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15673,San Mateo,BOYACÁ,SAN MATEO,MUNICIPIO,123.60232996,123.60232995441721,6.406887263408689,-72.55962550461358,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15676,San Miguel de Sema,BOYACÁ,SAN MIGUEL DE SEMA,MUNICIPIO,93.8605391,93.86053909690861,5.532326241203393,-73.74715864784991,3.0,3.0,3.0,1.0,1.0,2.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15681,San Pablo de Borbur,BOYACÁ,SAN PABLO DE BORBUR,MUNICIPIO,195.66468356,195.6646835571833,5.677343214437102,-74.11403868497841,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15686,Santana,BOYACÁ,SANTANA,MUNICIPIO,67.85295191,67.8529519031997,6.057614347976296,-73.48974836834668,3.0,3.0,3.0,1.0,1.0,2.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15690,Santa María,BOYACÁ,SANTA MARÍA,MUNICIPIO,309.1066065,309.10660648826337,4.822997507369751,-73.25377493700705,4.0,4.0,4.0,1.0,1.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15693,Santa Rosa de Viterbo,BOYACÁ,SANTA ROSA DE VITERBO,MUNICIPIO,116.47802818,116.47802817260617,5.8929460007494825,-72.99172527109376,11.0,11.0,11.0,1.0,1.0,10.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15696,Santa Sofía,BOYACÁ,SANTA SOFÍA,MUNICIPIO,77.44205425,77.44205424848064,5.731601518041769,-73.60366307299441,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15720,Sativanorte,BOYACÁ,SATIVANORTE,MUNICIPIO,161.07008221,161.07008220660734,6.132135485312227,-72.73026665014227,2.0,2.0,2.0,1.0,1.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15723,Sativasur,BOYACÁ,SATIVASUR,MUNICIPIO,54.6258375,54.62583750083684,6.070724953282788,-72.71548694235774,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15740,Siachoque,BOYACÁ,SIACHOQUE,MUNICIPIO,119.00719675,119.00719674156234,5.4987479172064155,-73.21681788867186,4.0,4.0,4.0,1.0,1.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15753,Soatá,BOYACÁ,SOATÁ,MUNICIPIO,122.83096514,122.83096513183854,6.323087101746782,-72.69604049043625,17.0,16.0,17.0,3.0,1.0,16.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15755,Socotá,BOYACÁ,SOCOTÁ,MUNICIPIO,602.30379457,602.3037945521345,5.934921756390064,-72.559134148267,2.0,2.0,2.0,1.0,1.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15757,Socha,BOYACÁ,SOCHA,MUNICIPIO,149.88023358,149.8802335756541,5.960520564973945,-72.68240987876942,6.0,6.0,6.0,1.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15759,Sogamoso,BOYACÁ,SOGAMOSO,MUNICIPIO,207.28392531,207.28392530175483,5.667996668218798,-72.88650694016457,309.0,295.0,309.0,71.0,6.0,303.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15761,Somondoco,BOYACÁ,SOMONDOCO,MUNICIPIO,58.69678192,58.696781915984005,4.970973492089775,-73.42878875288403,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15762,Sora,BOYACÁ,SORA,MUNICIPIO,47.76553111,47.76553110759639,5.580573209253989,-73.44371942905464,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15763,Sotaquirá,BOYACÁ,SOTAQUIRÁ,MUNICIPIO,291.56505079,291.5650507766791,5.785207733356882,-73.25545197782647,2.0,1.0,2.0,2.0,2.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15764,Soracá,BOYACÁ,SORACÁ,MUNICIPIO,55.66056649,55.66056648721688,5.494889858276384,-73.31900037455591,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15774,Susacón,BOYACÁ,SUSACÓN,MUNICIPIO,182.31290294,182.31290293518734,6.215200637219546,-72.71575774042623,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15776,Sutamarchán,BOYACÁ,SUTAMARCHÁN,MUNICIPIO,103.34569381,103.34569380921114,5.640029945896723,-73.62598723348056,5.0,5.0,5.0,1.0,1.0,4.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15778,Sutatenza,BOYACÁ,SUTATENZA,MUNICIPIO,41.0667208,41.06672079634634,5.026854517421795,-73.43351701925263,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15790,Tasco,BOYACÁ,TASCO,MUNICIPIO,209.25151716,209.25151715604096,5.882293865053955,-72.72626490965052,2.0,2.0,2.0,1.0,1.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15798,Tenza,BOYACÁ,TENZA,MUNICIPIO,45.78730793,45.78730793127018,5.071412998114246,-73.42479756621326,2.0,2.0,2.0,1.0,1.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15804,Tibaná,BOYACÁ,TIBANÁ,MUNICIPIO,121.6262047,121.62620469950035,5.301116294650012,-73.39325223180069,4.0,4.0,4.0,1.0,1.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15806,Tibasosa,BOYACÁ,TIBASOSA,MUNICIPIO,93.57969813,93.57969812887814,5.747327922546189,-73.0111439136011,3.0,3.0,3.0,1.0,1.0,2.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15808,Tinjacá,BOYACÁ,TINJACÁ,MUNICIPIO,79.63101216,79.63101215295563,5.577565992058032,-73.6761464727725,2.0,2.0,2.0,1.0,1.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15810,Tipacoque,BOYACÁ,TIPACOQUE,MUNICIPIO,71.79303975,71.79303975156331,6.420352716429461,-72.69463600049527,2.0,2.0,2.0,1.0,1.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15814,Toca,BOYACÁ,TOCA,MUNICIPIO,167.94119983,167.94119982930687,5.580253994545441,-73.16069689374321,3.0,3.0,3.0,1.0,1.0,2.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15816,Togüí,BOYACÁ,TOGÜÍ,MUNICIPIO,101.27760027,101.27760026214354,5.921828888936594,-73.48921734813698,2.0,2.0,2.0,1.0,1.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15820,Tópaga,BOYACÁ,TÓPAGA,MUNICIPIO,33.56032452,33.56032451787391,5.765350359067252,-72.83672985213371,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15822,Tota,BOYACÁ,TOTA,MUNICIPIO,195.66415882,195.66415881635737,5.489191234418834,-73.00534776470855,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15832,Tununguá,BOYACÁ,TUNUNGUÁ,MUNICIPIO,29.18229623,29.182296227068345,5.7203015468273435,-73.94330965318582,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15835,Turmequé,BOYACÁ,TURMEQUÉ,MUNICIPIO,79.57757792,79.57757792103806,5.305696337066221,-73.50908759998406,4.0,4.0,4.0,1.0,1.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15837,Tuta,BOYACÁ,TUTA,MUNICIPIO,165.2288456,165.22884559756122,5.6721901973755795,-73.18302952869884,4.0,4.0,4.0,1.0,1.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15839,Tutazá,BOYACÁ,TUTAZÁ,MUNICIPIO,121.76010562,121.76010561877132,6.078050602814183,-72.85707761125705,2.0,1.0,2.0,2.0,2.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15842,Úmbita,BOYACÁ,ÚMBITA,MUNICIPIO,145.84450242,145.8445024131407,5.217240112279446,-73.4633854210637,2.0,1.0,2.0,2.0,2.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15861,Ventaquemada,BOYACÁ,VENTAQUEMADA,MUNICIPIO,159.75372903,159.75372902870438,5.3833847007204145,-73.52098405339808,10.0,8.0,10.0,3.0,3.0,7.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15879,Viracachá,BOYACÁ,VIRACACHÁ,MUNICIPIO,62.46990588,62.46990588202332,5.44055830806211,-73.26627408308916,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
15,Boyacá,15897,Zetaquira,BOYACÁ,ZETAQUIRA,MUNICIPIO,251.04176276,251.0417627496091,5.285636439150625,-73.16763781625998,2.0,2.0,2.0,1.0,1.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
17,Caldas,17001,Manizales,CALDAS,MANIZALES,MUNICIPIO,440.85742016,440.85742015242516,5.083439299599098,-75.50729330714738,1168.0,1060.0,1168.0,221.0,25.0,1140.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
17,Caldas,17013,Aguadas,CALDAS,AGUADAS,MUNICIPIO,475.56670665,475.5667066392512,5.596781312979126,-75.45035607969261,46.0,43.0,46.0,2.0,2.0,44.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
17,Caldas,17042,Anserma,CALDAS,ANSERMA,MUNICIPIO,209.12217174,209.1221717391058,5.200293549268647,-75.7528913681718,43.0,42.0,43.0,6.0,1.0,42.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
17,Caldas,17050,Aranzazu,CALDAS,ARANZAZU,MUNICIPIO,149.52709773,149.52709772495538,5.265540471467084,-75.47392860533117,8.0,8.0,8.0,1.0,1.0,7.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
17,Caldas,17088,Belalcázar,CALDAS,BELALCÁZAR,MUNICIPIO,113.36904977,113.36904976828514,4.994656424674611,-75.8122792924548,8.0,8.0,8.0,1.0,1.0,7.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
17,Caldas,17174,Chinchiná,CALDAS,CHINCHINÁ,MUNICIPIO,109.34740592,109.347405921142,4.987119629444062,-75.66712769188064,51.0,50.0,51.0,10.0,1.0,50.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
17,Caldas,17272,Filadelfia,CALDAS,FILADELFIA,MUNICIPIO,192.55204294,192.55204294228136,5.285742089484322,-75.58978993394636,11.0,10.0,11.0,2.0,2.0,9.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
17,Caldas,17380,La Dorada,CALDAS,LA DORADA,MUNICIPIO,548.77944852,548.779448501925,5.540495690542224,-74.71230031523578,126.0,117.0,126.0,42.0,8.0,118.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
17,Caldas,17388,La Merced,CALDAS,LA MERCED,MUNICIPIO,88.58102532,88.58102532088864,5.393184141796672,-75.5579138420675,3.0,3.0,3.0,1.0,1.0,2.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
17,Caldas,17433,Manzanares,CALDAS,MANZANARES,MUNICIPIO,197.80451298,197.80451297314275,5.232953219942018,-75.15263762832875,33.0,32.0,33.0,2.0,1.0,32.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
17,Caldas,17442,Marmato,CALDAS,MARMATO,MUNICIPIO,36.85375223,36.853752225754555,5.492493200109422,-75.60223923603705,5.0,5.0,5.0,1.0,1.0,4.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
17,Caldas,17444,Marquetalia,CALDAS,MARQUETALIA,MUNICIPIO,90.27740745,90.277407451742,5.309142979232124,-75.04118227897865,13.0,13.0,13.0,2.0,1.0,12.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
17,Caldas,17446,Marulanda,CALDAS,MARULANDA,MUNICIPIO,376.09137899,376.09137898166176,5.23537538889432,-75.2831730808145,2.0,1.0,2.0,2.0,2.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
17,Caldas,17486,Neira,CALDAS,NEIRA,MUNICIPIO,369.21758228,369.2175822716349,5.183366266339122,-75.50694245199395,23.0,22.0,23.0,3.0,1.0,22.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
17,Caldas,17495,Norcasia,CALDAS,NORCASIA,MUNICIPIO,227.37857624,227.3785762363567,5.638057390393974,-74.8549348584313,3.0,3.0,3.0,2.0,1.0,2.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
17,Caldas,17513,Pácora,CALDAS,PÁCORA,MUNICIPIO,257.192554,257.1925539934868,5.500027839185294,-75.48251315165747,17.0,16.0,17.0,3.0,2.0,15.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
17,Caldas,17524,Palestina,CALDAS,PALESTINA,MUNICIPIO,112.22255293,112.22255292683442,5.050350228192276,-75.66176826259841,5.0,4.0,5.0,3.0,2.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
17,Caldas,17541,Pensilvania,CALDAS,PENSILVANIA,MUNICIPIO,498.96002747,498.9600274568742,5.407100374403654,-75.16700059672549,18.0,14.0,18.0,5.0,5.0,13.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
17,Caldas,17614,Riosucio,CALDAS,RIOSUCIO,MUNICIPIO,384.11145162,384.1114516177199,5.4422759694642595,-75.75220888617714,53.0,49.0,53.0,7.0,3.0,50.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
17,Caldas,17616,Risaralda,CALDAS,RISARALDA,MUNICIPIO,89.87822097,89.87822096644774,5.112181243279141,-75.75884364017578,8.0,8.0,8.0,2.0,1.0,7.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
17,Caldas,17653,Salamina,CALDAS,SALAMINA,MUNICIPIO,387.95879106,387.9587910493887,5.370331381688212,-75.40962186873985,16.0,15.0,16.0,4.0,2.0,14.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
17,Caldas,17662,Samaná,CALDAS,SAMANÁ,MUNICIPIO,757.68422873,757.6842287098269,5.540268946614216,-74.99369072458938,14.0,12.0,14.0,4.0,3.0,11.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
17,Caldas,17665,San José,CALDAS,SAN JOSÉ,MUNICIPIO,60.9360233,60.93602330131458,5.070702221025385,-75.8135176511712,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
17,Caldas,17777,Supía,CALDAS,SUPÍA,MUNICIPIO,121.41987547,121.4198754724371,5.452953779178231,-75.64039644553678,30.0,28.0,30.0,4.0,2.0,28.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
17,Caldas,17867,Victoria,CALDAS,VICTORIA,MUNICIPIO,558.46584794,558.4658479201836,5.447530993389679,-74.83623510611311,8.0,8.0,8.0,1.0,1.0,7.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
17,Caldas,17873,Villamaría,CALDAS,VILLAMARÍA,MUNICIPIO,454.9145881,454.91458809750327,4.940215425411073,-75.43544432548906,42.0,42.0,42.0,6.0,1.0,41.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
17,Caldas,17877,Viterbo,CALDAS,VITERBO,MUNICIPIO,112.86864805,112.8686480494191,5.047806795679717,-75.87930686971114,18.0,18.0,18.0,2.0,1.0,17.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
18,Caquetá,18001,Florencia,CAQUETÁ,FLORENCIA,MUNICIPIO,2546.95197861,2546.9519785899292,1.7491034777516512,-75.5582519518278,221.0,201.0,221.0,72.0,6.0,215.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
18,Caquetá,18029,Albania,CAQUETÁ,ALBANIA,MUNICIPIO,412.82768889,412.8276888968021,1.2275521341806046,-75.88212367210323,2.0,2.0,2.0,1.0,1.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
18,Caquetá,18094,Belén de Los Andaquíes,CAQUETÁ,BELÉN DE LOS ANDAQUÍES,MUNICIPIO,1191.55218303,1191.552183056378,1.5009262500051894,-75.87565031628355,2.0,2.0,2.0,1.0,1.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
18,Caquetá,18150,Cartagena del Chairá,CAQUETÁ,CARTAGENA DEL CHAIRÁ,MUNICIPIO,12771.36017224,12771.36017183183,0.6478280549157267,-74.27245153515763,15.0,13.0,15.0,5.0,3.0,12.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
18,Caquetá,18205,Curillo,CAQUETÁ,CURILLO,MUNICIPIO,399.27948781,399.2794878227513,1.0583638634943633,-75.95237542602666,2.0,2.0,2.0,2.0,1.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
18,Caquetá,18247,El Doncello,CAQUETÁ,EL DONCELLO,MUNICIPIO,1105.5148357,1105.5148356768957,1.791405484986144,-75.19392371909997,13.0,12.0,13.0,4.0,2.0,11.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
18,Caquetá,18256,El Paujíl,CAQUETÁ,EL PAUJÍL,MUNICIPIO,1234.1406452,1234.1406451703526,1.6177609970101137,-75.23402025281845,6.0,6.0,6.0,2.0,1.0,5.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
18,Caquetá,18410,La Montañita,CAQUETÁ,LA MONTAÑITA,MUNICIPIO,1700.25242613,1700.252426098579,1.302901635880513,-75.23573422789435,2.0,1.0,2.0,2.0,2.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
18,Caquetá,18460,Milán,CAQUETÁ,MILÁN,MUNICIPIO,1220.11327787,1220.1132778502465,1.146703692348599,-75.38665591497517,2.0,1.0,2.0,2.0,2.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
18,Caquetá,18479,Morelia,CAQUETÁ,MORELIA,MUNICIPIO,462.39187447,462.39187446586806,1.383002300150029,-75.67381221434943,1.0,1.0,1.0,1.0,1.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
18,Caquetá,18592,Puerto Rico,CAQUETÁ,PUERTO RICO,MUNICIPIO,4143.96121053,4143.961210421829,2.0189310220023637,-75.07306052058733,11.0,8.0,11.0,7.0,3.0,8.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
18,Caquetá,18610,San José del Fragua,CAQUETÁ,SAN JOSÉ DEL FRAGUA,MUNICIPIO,1310.24596747,1310.2459675316118,1.304352900204793,-76.10919232570586,4.0,3.0,4.0,3.0,2.0,2.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
18,Caquetá,18753,San Vicente del Caguán,CAQUETÁ,SAN VICENTE DEL CAGUÁN,MUNICIPIO,20170.12860757,20170.128606925275,1.6065784024036456,-74.25335837557822,24.0,24.0,24.0,7.0,1.0,23.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
18,Caquetá,18756,Solano,CAQUETÁ,SOLANO,MUNICIPIO,42233.52504309,42233.52504172977,0.21135773631679147,-73.12412069209073,2.0,2.0,2.0,2.0,1.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
18,Caquetá,18785,Solita,CAQUETÁ,SOLITA,MUNICIPIO,476.83003907,476.8300390676239,0.9092687312694491,-75.63841377702909,2.0,2.0,2.0,1.0,1.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
18,Caquetá,18860,Valparaíso,CAQUETÁ,VALPARAÍSO,MUNICIPIO,1329.91700229,1329.9170022911205,1.061306225323829,-75.62707621268055,2.0,2.0,2.0,1.0,1.0,1.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
19,Cauca,19001,Popayán,CAUCA,POPAYÁN,MUNICIPIO,480.38140993,480.38141000886645,2.47171354830362,-76.59196295015252,658.0,595.0,658.0,237.0,25.0,633.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
19,Cauca,19022,Almaguer,CAUCA,ALMAGUER,MUNICIPIO,236.85164778,236.85164784178343,1.9124405704386818,-76.83495037091971,4.0,1.0,4.0,4.0,4.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
19,Cauca,19050,Argelia,CAUCA,ARGELIA,MUNICIPIO,776.45547675,776.4554771614526,2.329334296104961,-77.26315727065521,2.0,1.0,2.0,2.0,2.0,0.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
19,Cauca,19075,Balboa,CAUCA,BALBOA,MUNICIPIO,413.55225644,413.5522566366274,2.0847312958532362,-77.20882263515789,4.0,4.0,4.0,4.0,1.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
19,Cauca,19100,Bolívar,CAUCA,BOLÍVAR,MUNICIPIO,798.34942179,798.3494220474482,1.8539595658165886,-76.96337854918589,12.0,7.0,12.0,8.0,6.0,6.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
19,Cauca,19110,Buenos Aires,CAUCA,BUENOS AIRES,MUNICIPIO,435.11899884,435.1189989241053,3.0459107308809363,-76.67901697089768,7.0,4.0,7.0,7.0,5.0,2.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
19,Cauca,19130,Cajibío,CAUCA,CAJIBÍO,MUNICIPIO,552.55135728,552.5513573897383,2.6432196965674497,-76.70140736085781,7.0,4.0,7.0,5.0,4.0,3.0,Fecha corte REPS: Mar 12 2026  3:11PM,True,True
