origin_cod_mpio,origin_departamento,origin_municipio,dest_cod_mpio,dest_departamento,dest_municipio,haversine_km,travel_time_proxy_min,selected_within_240min,selected_topk,same_municipality,dest_sedes_reps,dest_sedes_ips_reps,dest_prestadores_reps,within_60min,within_120min,within_180min,within_240min
05002,Antioquia,Abejorral,05308,Antioquia,Girardota,64.06013561904952,123.84959553016239,True,False,False,92.0,7.0,87.0,False,False,True,True
05002,Antioquia,Abejorral,17446,Caldas,Marulanda,65.49367823242946,126.62111124936361,True,False,False,2.0,2.0,1.0,False,False,True,True
05002,Antioquia,Abejorral,17495,Caldas,Norcasia,67.1412871967822,129.8064885804456,True,False,False,3.0,2.0,3.0,False,False,True,True
05002,Antioquia,Abejorral,66318,Risaralda,Guática,67.29969456130813,130.11274281852903,True,False,False,5.0,1.0,5.0,False,False,True,True
05002,Antioquia,Abejorral,05206,Antioquia,Concepción,68.16068627782774,131.7773268038003,True,False,False,6.0,1.0,6.0,False,False,True,True
05002,Antioquia,Abejorral,17486,Caldas,Neira,69.39561167036938,134.16484922938076,True,False,False,23.0,3.0,22.0,False,False,True,True
05002,Antioquia,Abejorral,05240,Antioquia,Ebéjico,69.51455658854643,134.39480940452307,True,False,False,5.0,2.0,4.0,False,False,True,True
05002,Antioquia,Abejorral,17444,Caldas,Marquetalia,70.41198056724787,136.1298290966792,True,False,False,13.0,2.0,13.0,False,False,True,True
05002,Antioquia,Abejorral,17433,Caldas,Manzanares,70.91526053253918,137.10283702957577,True,False,False,33.0,2.0,32.0,False,False,True,True
05002,Antioquia,Abejorral,05093,Antioquia,Betulia,71.31911172413774,137.88361599999962,True,False,False,8.0,2.0,7.0,False,False,True,True
05002,Antioquia,Abejorral,05079,Antioquia,Barbosa,72.14942508293734,139.48888849367884,True,False,False,72.0,6.0,69.0,False,False,True,True
05002,Antioquia,Abejorral,66456,Risaralda,Mistrató,72.2853203111355,139.7516192681953,True,False,False,8.0,6.0,3.0,False,False,True,True
05002,Antioquia,Abejorral,05649,Antioquia,San Carlos,73.03324673109829,141.19761034679004,True,False,False,13.0,4.0,12.0,False,False,True,True
05002,Antioquia,Abejorral,05021,Antioquia,Alejandría,73.36283573468658,141.8348157537274,True,False,False,2.0,1.0,2.0,False,False,True,True
05002,Antioquia,Abejorral,05664,Antioquia,San Pedro de Los Milagros,73.98806064019064,143.04358390436855,True,False,False,57.0,7.0,55.0,False,False,True,True
05002,Antioquia,Abejorral,05667,Antioquia,San Rafael,74.46004383568248,143.95608474898611,True,False,False,17.0,5.0,15.0,False,False,True,True
05002,Antioquia,Abejorral,17042,Caldas,Anserma,75.58562466975643,146.13220769486242,True,False,False,43.0,6.0,42.0,False,False,True,True
05002,Antioquia,Abejorral,05656,Antioquia,San Jerónimo,76.55271492458255,148.0019155208596,True,False,False,19.0,2.0,19.0,False,False,True,True
05002,Antioquia,Abejorral,05044,Antioquia,Anzá,76.7655757943285,148.41344653570178,True,False,False,4.0,1.0,4.0,False,False,True,True
05002,Antioquia,Abejorral,17867,Caldas,Victoria,77.52557475152153,149.88277785294162,True,False,False,8.0,1.0,8.0,False,False,True,True
05002,Antioquia,Abejorral,05237,Antioquia,Donmatías,78.65131147189287,152.05920217899285,True,False,False,36.0,2.0,34.0,False,False,True,True
05002,Antioquia,Abejorral,17001,Caldas,Manizales,80.45344106575868,155.54331939380012,True,False,False,1168.0,221.0,1060.0,False,False,True,True
05002,Antioquia,Abejorral,73283,Tolima,Fresno,80.8368242515195,156.28452688627104,True,False,False,26.0,3.0,25.0,False,False,True,True
05002,Antioquia,Abejorral,05690,Antioquia,Santo Domingo,82.11331042344797,158.7524001519994,True,False,False,6.0,2.0,5.0,False,False,True,True
05002,Antioquia,Abejorral,66088,Risaralda,Belén de Umbría,82.21950868677946,158.9577167944403,True,False,False,12.0,1.0,12.0,False,False,True,True
05002,Antioquia,Abejorral,27245,Chocó,El Carmen de Atrato,83.35155933137962,161.14634804066725,True,False,False,3.0,2.0,3.0,False,False,True,True
05002,Antioquia,Abejorral,73347,Tolima,Herveo,84.55651161766218,163.47592246081354,True,False,False,8.0,5.0,4.0,False,False,True,True
05002,Antioquia,Abejorral,17616,Caldas,Risaralda,84.67859349966112,163.71194743267816,True,False,False,8.0,2.0,8.0,False,False,True,True
05002,Antioquia,Abejorral,05591,Antioquia,Puerto Triunfo,84.88867369461414,164.118102476254,True,False,False,17.0,4.0,17.0,False,False,True,True
05002,Antioquia,Abejorral,17380,Caldas,La Dorada,85.51775210875034,165.334320743584,True,False,False,126.0,42.0,117.0,False,False,True,True
05002,Antioquia,Abejorral,73443,Tolima,Mariquita,86.36628900053594,166.97482540103613,True,False,False,52.0,8.0,50.0,False,False,True,True
05002,Antioquia,Abejorral,05761,Antioquia,Sopetrán,86.60670430782089,167.43962832845372,True,False,False,9.0,1.0,9.0,False,False,True,True
05002,Antioquia,Abejorral,17524,Caldas,Palestina,87.34161678178315,168.8604591114474,True,False,False,5.0,3.0,4.0,False,False,True,True
05002,Antioquia,Abejorral,05264,Antioquia,Entrerríos,88.94860200902222,171.967297217443,True,False,False,26.0,3.0,26.0,False,False,True,True
05002,Antioquia,Abejorral,27073,Chocó,Bagadó,90.44815103493937,174.86642533421613,True,False,False,4.0,4.0,4.0,False,False,True,True
05002,Antioquia,Abejorral,66572,Risaralda,Pueblo Rico,90.8354633234438,175.61522909199132,True,False,False,4.0,3.0,2.0,False,False,True,True
05002,Antioquia,Abejorral,05670,Antioquia,San Roque,90.99747206572582,175.92844599373657,True,False,False,17.0,3.0,16.0,False,False,True,True
05002,Antioquia,Abejorral,05585,Antioquia,Puerto Nare,91.38797095512221,176.6834105132363,True,False,False,6.0,2.0,5.0,False,False,True,True
05002,Antioquia,Abejorral,17665,Caldas,San José,91.47138774722708,176.84468297797235,True,False,False,1.0,1.0,1.0,False,False,True,True
05002,Antioquia,Abejorral,73520,Tolima,Palocabildo,91.59222661041959,177.07830478014452,True,False,False,3.0,1.0,3.0,False,False,True,True
05002,Antioquia,Abejorral,73152,Tolima,Casabianca,91.76741554490589,177.41700338681804,True,False,False,2.0,2.0,1.0,False,False,True,True
05002,Antioquia,Abejorral,05190,Antioquia,Cisneros,91.84765599161709,177.57213491712636,True,False,False,5.0,3.0,5.0,False,False,True,True
05002,Antioquia,Abejorral,05125,Antioquia,Caicedo,92.27436464348101,178.39710497739662,True,False,False,10.0,1.0,10.0,False,False,True,True
05002,Antioquia,Abejorral,66045,Risaralda,Apía,93.29001228269347,180.36069041320735,True,False,False,4.0,2.0,3.0,False,False,False,True
05002,Antioquia,Abejorral,17174,Caldas,Chinchiná,94.2640904838687,182.24390826881282,True,False,False,51.0,10.0,50.0,False,False,False,True
05002,Antioquia,Abejorral,17873,Caldas,Villamaría,96.01848256010395,185.63573294953432,True,False,False,42.0,6.0,42.0,False,False,False,True
05002,Antioquia,Abejorral,05042,Antioquia,Santafé de Antioquia,96.31336733980781,186.20584352362843,True,False,False,48.0,6.0,45.0,False,False,False,True
05002,Antioquia,Abejorral,73270,Tolima,Falan,96.59016416767706,186.74098405750897,True,False,False,1.0,1.0,1.0,False,False,False,True
05002,Antioquia,Abejorral,05686,Antioquia,Santa Rosa de Osos,96.9747395480688,187.48449645959965,True,False,False,64.0,6.0,63.0,False,False,False,True
05002,Antioquia,Abejorral,25572,Cundinamarca,Puerto Salgar,97.14192609548634,187.80772378460694,True,False,False,7.0,5.0,5.0,False,False,False,True
05002,Antioquia,Abejorral,17877,Caldas,Viterbo,97.1919887467728,187.90451157709407,True,False,False,18.0,2.0,18.0,False,False,False,True
05002,Antioquia,Abejorral,05501,Antioquia,Olaya,97.23882486420624,187.99506140413203,True,False,False,2.0,2.0,1.0,False,False,False,True
05002,Antioquia,Abejorral,05086,Antioquia,Belmira,97.4730986657243,188.44799075373362,True,False,False,6.0,1.0,6.0,False,False,False,True
05002,Antioquia,Abejorral,05142,Antioquia,Caracolí,98.0033858685596,189.47321267921524,True,False,False,2.0,1.0,2.0,False,False,False,True
05002,Antioquia,Abejorral,73870,Tolima,Villahermosa,98.28091469485003,190.00976841004336,True,False,False,1.0,1.0,1.0,False,False,False,True
05002,Antioquia,Abejorral,17088,Caldas,Belalcázar,99.02435010885203,191.44707687711391,True,False,False,8.0,1.0,8.0,False,False,False,True
05002,Antioquia,Abejorral,73349,Tolima,Honda,100.41162975167389,194.12915085323618,True,False,False,17.0,9.0,17.0,False,False,False,True
05002,Antioquia,Abejorral,66440,Risaralda,Marsella,101.85994582059132,196.92922858647654,True,False,False,8.0,1.0,8.0,False,False,False,True
05002,Antioquia,Abejorral,66687,Risaralda,Santuario,103.53164676664709,200.16118374885104,True,False,False,4.0,1.0,4.0,False,False,False,True
05002,Antioquia,Abejorral,05310,Antioquia,Gómez Plata,104.32339434013107,201.6918957242534,True,False,False,8.0,2.0,8.0,False,False,False,True
05002,Antioquia,Abejorral,05150,Antioquia,Carolina,106.76761794607746,206.41739469574975,True,False,False,4.0,1.0,4.0,False,False,False,True
05002,Antioquia,Abejorral,27413,Chocó,Lloró,107.56439568070628,207.95783164936546,True,False,False,3.0,3.0,3.0,False,False,False,True
05002,Antioquia,Abejorral,05847,Antioquia,Urrao,108.29248850654741,209.365477779325,True,False,False,68.0,1.0,59.0,False,False,False,True
05002,Antioquia,Abejorral,66682,Risaralda,Santa Rosa de Cabal,108.54978879178678,209.86292499745446,True,False,False,66.0,3.0,65.0,False,False,False,True
05002,Antioquia,Abejorral,05411,Antioquia,Liborina,109.1846151505847,211.0902559577971,True,False,False,2.0,1.0,2.0,False,False,False,True
05002,Antioquia,Abejorral,05890,Antioquia,Yolombó,109.34421887597371,211.3988231602158,True,False,False,11.0,4.0,10.0,False,False,False,True
05002,Antioquia,Abejorral,66170,Risaralda,Dosquebradas,109.96399766566692,212.59706215362272,True,False,False,110.0,36.0,101.0,False,False,False,True
05002,Antioquia,Abejorral,66400,Risaralda,La Virginia,109.96922200230442,212.60716253778855,True,False,False,25.0,6.0,25.0,False,False,False,True
05002,Antioquia,Abejorral,73055,Tolima,Armero,110.15094431815706,212.95849234843698,True,False,False,7.0,1.0,7.0,False,False,False,True
05002,Antioquia,Abejorral,15572,Boyacá,Puerto Boyacá,110.28384552822774,213.21543468790696,True,False,False,38.0,10.0,34.0,False,False,False,True
05002,Antioquia,Abejorral,66383,Risaralda,La Celia,110.46586800986843,213.56734481907898,True,False,False,2.0,1.0,2.0,False,False,False,True
05002,Antioquia,Abejorral,05306,Antioquia,Giraldo,110.92339586823641,214.4518986785904,True,False,False,6.0,1.0,6.0,False,False,False,True
05002,Antioquia,Abejorral,73461,Tolima,Murillo,111.2981163399795,215.1763582572937,True,False,False,1.0,1.0,1.0,False,False,False,True
05002,Antioquia,Abejorral,73411,Tolima,Líbano,111.66834419821974,215.89213211655817,True,False,False,28.0,9.0,25.0,False,False,False,True
05002,Antioquia,Abejorral,25148,Cundinamarca,Caparrapí,111.8395938333047,216.22321474438908,True,False,False,6.0,2.0,6.0,False,False,False,True
05002,Antioquia,Abejorral,25320,Cundinamarca,Guaduas,112.77657225585696,218.03470636132343,True,False,False,20.0,5.0,19.0,False,False,False,True
05002,Antioquia,Abejorral,66075,Risaralda,Balboa,113.17624323168602,218.80740358125965,True,False,False,1.0,1.0,1.0,False,False,False,True
05002,Antioquia,Abejorral,05425,Antioquia,Maceo,114.04676678539002,220.49041578508738,True,False,False,2.0,1.0,2.0,False,False,False,True
05002,Antioquia,Abejorral,27787,Chocó,Tadó,115.47240957941152,223.24665852019558,True,False,False,16.0,11.0,12.0,False,False,False,True
05002,Antioquia,Abejorral,05004,Antioquia,Abriaquí,116.25290657295083,224.75561937437163,True,False,False,1.0,1.0,1.0,False,False,False,True
05002,Antioquia,Abejorral,05658,Antioquia,San José de La Montaña,116.4092650941851,225.0579125154245,True,False,False,3.0,1.0,3.0,False,False,False,True
05002,Antioquia,Abejorral,66001,Risaralda,Pereira,117.66387680083933,227.4834951482894,True,False,False,1540.0,310.0,1407.0,False,False,False,True
05002,Antioquia,Abejorral,05038,Antioquia,Angostura,117.94743347224444,228.0317047130059,True,False,False,3.0,1.0,3.0,False,False,False,True
05002,Antioquia,Abejorral,73408,Tolima,Lérida,118.84381723047099,229.7647133122439,True,False,False,14.0,3.0,14.0,False,False,False,True
05002,Antioquia,Abejorral,05315,Antioquia,Guadalupe,119.9505574215366,231.90441101497078,True,False,False,3.0,2.0,3.0,False,False,False,True
05002,Antioquia,Abejorral,76243,Valle del Cauca,El Águila,120.56494606344499,233.09222905599364,True,False,False,1.0,1.0,1.0,False,False,False,True
05002,Antioquia,Abejorral,25885,Cundinamarca,Yacopí,121.11093483782564,234.14780735312956,True,False,False,2.0,2.0,2.0,False,False,False,True
05002,Antioquia,Abejorral,73686,Tolima,Santa Isabel,122.20575914322261,236.26446767689703,True,False,False,1.0,1.0,1.0,False,False,False,True
05002,Antioquia,Abejorral,05113,Antioquia,Buriticá,123.43078681996539,238.63285451859974,True,False,False,3.0,2.0,3.0,False,False,False,True
05004,Antioquia,Abriaquí,05004,Antioquia,Abriaquí,0.0,10.0,True,True,True,1.0,1.0,1.0,True,True,True,True
05004,Antioquia,Abriaquí,05306,Antioquia,Giraldo,15.734440883391928,30.419919041224396,True,True,False,6.0,1.0,6.0,True,True,True,True
05004,Antioquia,Abriaquí,05138,Antioquia,Cañasgordas,21.832708638793253,42.20990336833363,True,True,False,6.0,1.0,6.0,True,True,True,True
05004,Antioquia,Abriaquí,05042,Antioquia,Santafé de Antioquia,22.521289184001727,43.54115908907001,True,True,False,48.0,6.0,45.0,True,True,True,True
05004,Antioquia,Abriaquí,05125,Antioquia,Caicedo,24.88803962558904,48.11687660947214,True,True,False,10.0,1.0,10.0,True,True,True,True
05004,Antioquia,Abriaquí,05113,Antioquia,Buriticá,27.85638846013931,53.855684356269336,True,True,False,3.0,2.0,3.0,True,True,True,True
05004,Antioquia,Abriaquí,05284,Antioquia,Frontino,28.087152897040657,54.3018289342786,True,True,False,24.0,5.0,20.0,True,True,True,True
05004,Antioquia,Abriaquí,05842,Antioquia,Uramita,32.26472779785138,62.37847374251266,True,True,False,2.0,1.0,2.0,False,True,True,True
05004,Antioquia,Abriaquí,05501,Antioquia,Olaya,34.321499964725945,66.35489993180349,True,True,False,2.0,2.0,1.0,False,True,True,True
05004,Antioquia,Abriaquí,05411,Antioquia,Liborina,35.13678749715309,67.93112249449595,True,True,False,2.0,1.0,2.0,False,True,True,True
05004,Antioquia,Abriaquí,05847,Antioquia,Urrao,37.703992100343584,72.89438472733093,True,True,False,68.0,1.0,59.0,False,True,True,True
05004,Antioquia,Abriaquí,05761,Antioquia,Sopetrán,39.42793855338072,76.22734786986939,True,True,False,9.0,1.0,9.0,False,True,True,True
05004,Antioquia,Abriaquí,05044,Antioquia,Anzá,40.36539125640041,78.03975642904078,True,True,False,4.0,1.0,4.0,False,True,True,True
05004,Antioquia,Abriaquí,05628,Antioquia,Sabanalarga,44.457099348510496,85.95039207378694,True,True,False,2.0,1.0,2.0,False,True,True,True
05004,Antioquia,Abriaquí,05656,Antioquia,San Jerónimo,46.93168082278566,90.73458292405226,True,True,False,19.0,2.0,19.0,False,True,True,True
05004,Antioquia,Abriaquí,05240,Antioquia,Ebéjico,47.32127145574664,91.48779148111018,True,True,False,5.0,2.0,4.0,False,True,True,True
05004,Antioquia,Abriaquí,05234,Antioquia,Dabeiba,47.74922250775156,92.31516351498635,True,True,False,13.0,2.0,13.0,False,True,True,True
05004,Antioquia,Abriaquí,05086,Antioquia,Belmira,47.813300316241325,92.43904727806655,True,True,False,6.0,1.0,6.0,False,True,True,True
05004,Antioquia,Abriaquí,05658,Antioquia,San José de La Montaña,50.061514694373514,96.78559507578879,True,True,False,3.0,1.0,3.0,False,True,True,True
05004,Antioquia,Abriaquí,05543,Antioquia,Peque,51.14315058520309,98.8767577980593,True,True,False,4.0,1.0,4.0,False,True,True,True
05004,Antioquia,Abriaquí,05093,Antioquia,Betulia,51.165358438298554,98.91969298071055,True,True,False,8.0,2.0,7.0,False,True,True,True
05004,Antioquia,Abriaquí,05647,Antioquia,San Andrés de Cuerquía,56.366992539617236,108.97618557659334,True,True,False,6.0,1.0,6.0,False,True,True,True
05004,Antioquia,Abriaquí,05264,Antioquia,Entrerríos,58.308550502743145,112.72986430530341,True,True,False,26.0,3.0,26.0,False,True,True,True
05004,Antioquia,Abriaquí,05347,Antioquia,Heliconia,59.07542673037621,114.21249167872732,True,True,False,2.0,1.0,2.0,False,True,True,True
05004,Antioquia,Abriaquí,05819,Antioquia,Toledo,59.69568013174467,115.41164825470638,True,True,False,5.0,2.0,5.0,False,True,True,True
05004,Antioquia,Abriaquí,05059,Antioquia,Armenia,59.92482968025038,115.85467071515075,True,True,False,2.0,1.0,2.0,False,True,True,True
05004,Antioquia,Abriaquí,05664,Antioquia,San Pedro de Los Milagros,60.663615606805706,117.2829901731577,True,True,False,57.0,7.0,55.0,False,True,True,True
05004,Antioquia,Abriaquí,05088,Antioquia,Bello,62.43006319099525,120.69812216925747,True,True,False,569.0,95.0,510.0,False,False,True,True
05004,Antioquia,Abriaquí,05209,Antioquia,Concordia,66.63615489186537,128.8298994576064,True,True,False,30.0,3.0,30.0,False,False,True,True
05004,Antioquia,Abriaquí,05001,Antioquia,Medellín,66.68074031437811,128.91609794113103,True,True,False,10056.0,1200.0,8077.0,False,False,True,True
05004,Antioquia,Abriaquí,05036,Antioquia,Angelópolis,69.56637496640086,134.49499160170834,True,True,False,3.0,1.0,3.0,False,False,True,True
05004,Antioquia,Abriaquí,05873,Antioquia,Vigía del Fuerte,70.016078755505,135.36441892730969,True,True,False,4.0,4.0,1.0,False,False,True,True
05004,Antioquia,Abriaquí,05809,Antioquia,Titiribí,70.76274695244781,136.80797744139912,True,True,False,4.0,1.0,4.0,False,False,True,True
05004,Antioquia,Abriaquí,05212,Antioquia,Copacabana,71.55617565411718,138.34193959795988,True,True,False,137.0,10.0,132.0,False,False,True,True
05004,Antioquia,Abriaquí,05686,Antioquia,Santa Rosa de Osos,71.75269913330226,138.721884991051,True,True,False,64.0,6.0,63.0,False,False,True,True
05004,Antioquia,Abriaquí,05360,Antioquia,Itagüí,72.12801859505451,139.44750261710539,True,False,False,470.0,55.0,420.0,False,False,True,True
05004,Antioquia,Abriaquí,05475,Antioquia,Murindó,72.30748220479435,139.79446559593575,True,False,False,1.0,1.0,1.0,False,False,True,True
