cod_dpto,departamento,cod_mpio,municipio,year,area_geografica,population
05,Antioquia,05093,Betulia,2021,Centros Poblados y Rural Disperso,11694
05,Antioquia,05093,Betulia,2021,Total,16416
05,Antioquia,05093,Betulia,2022,Cabecera Municipal,4816
05,Antioquia,05093,Betulia,2022,Centros Poblados y Rural Disperso,11713
05,Antioquia,05093,Betulia,2022,Total,16529
05,Antioquia,05093,Betulia,2023,Cabecera Municipal,4949
05,Antioquia,05093,Betulia,2023,Centros Poblados y Rural Disperso,11718
05,Antioquia,05093,Betulia,2023,Total,16667
05,Antioquia,05093,Betulia,2024,Cabecera Municipal,5002
05,Antioquia,05093,Betulia,2024,Centros Poblados y Rural Disperso,11859
05,Antioquia,05093,Betulia,2024,Total,16861
05,Antioquia,05093,Betulia,2025,Cabecera Municipal,5110
05,Antioquia,05093,Betulia,2025,Centros Poblados y Rural Disperso,11870
05,Antioquia,05093,Betulia,2025,Total,16980
05,Antioquia,05101,Ciudad Bolívar,2019,Cabecera Municipal,15873
05,Antioquia,05101,Ciudad Bolívar,2019,Centros Poblados y Rural Disperso,10504
05,Antioquia,05101,Ciudad Bolívar,2019,Total,26377
05,Antioquia,05101,Ciudad Bolívar,2020,Cabecera Municipal,16150
05,Antioquia,05101,Ciudad Bolívar,2020,Centros Poblados y Rural Disperso,10490
05,Antioquia,05101,Ciudad Bolívar,2020,Total,26640
05,Antioquia,05101,Ciudad Bolívar,2021,Cabecera Municipal,16384
05,Antioquia,05101,Ciudad Bolívar,2021,Centros Poblados y Rural Disperso,10502
05,Antioquia,05101,Ciudad Bolívar,2021,Total,26886
05,Antioquia,05101,Ciudad Bolívar,2022,Cabecera Municipal,16584
05,Antioquia,05101,Ciudad Bolívar,2022,Centros Poblados y Rural Disperso,10492
05,Antioquia,05101,Ciudad Bolívar,2022,Total,27076
05,Antioquia,05101,Ciudad Bolívar,2023,Cabecera Municipal,16776
05,Antioquia,05101,Ciudad Bolívar,2023,Centros Poblados y Rural Disperso,10476
05,Antioquia,05101,Ciudad Bolívar,2023,Total,27252
05,Antioquia,05101,Ciudad Bolívar,2024,Cabecera Municipal,16815
05,Antioquia,05101,Ciudad Bolívar,2024,Centros Poblados y Rural Disperso,10576
05,Antioquia,05101,Ciudad Bolívar,2024,Total,27391
05,Antioquia,05101,Ciudad Bolívar,2025,Cabecera Municipal,17015
05,Antioquia,05101,Ciudad Bolívar,2025,Centros Poblados y Rural Disperso,10558
05,Antioquia,05101,Ciudad Bolívar,2025,Total,27573
05,Antioquia,05107,Briceño,2019,Cabecera Municipal,2627
05,Antioquia,05107,Briceño,2019,Centros Poblados y Rural Disperso,5448
05,Antioquia,05107,Briceño,2019,Total,8075
05,Antioquia,05107,Briceño,2020,Cabecera Municipal,2720
05,Antioquia,05107,Briceño,2020,Centros Poblados y Rural Disperso,5429
05,Antioquia,05107,Briceño,2020,Total,8149
05,Antioquia,05107,Briceño,2021,Cabecera Municipal,2759
05,Antioquia,05107,Briceño,2021,Centros Poblados y Rural Disperso,5380
05,Antioquia,05107,Briceño,2021,Total,8139
05,Antioquia,05107,Briceño,2022,Cabecera Municipal,2772
05,Antioquia,05107,Briceño,2022,Centros Poblados y Rural Disperso,5306
05,Antioquia,05107,Briceño,2022,Total,8078
05,Antioquia,05107,Briceño,2023,Cabecera Municipal,2804
05,Antioquia,05107,Briceño,2023,Centros Poblados y Rural Disperso,5237
05,Antioquia,05107,Briceño,2023,Total,8041
05,Antioquia,05107,Briceño,2024,Cabecera Municipal,2802
05,Antioquia,05107,Briceño,2024,Centros Poblados y Rural Disperso,5221
05,Antioquia,05107,Briceño,2024,Total,8023
05,Antioquia,05107,Briceño,2025,Cabecera Municipal,2808
05,Antioquia,05107,Briceño,2025,Centros Poblados y Rural Disperso,5149
05,Antioquia,05107,Briceño,2025,Total,7957
05,Antioquia,05113,Buriticá,2019,Cabecera Municipal,2354
05,Antioquia,05113,Buriticá,2019,Centros Poblados y Rural Disperso,7328
05,Antioquia,05113,Buriticá,2019,Total,9682
05,Antioquia,05113,Buriticá,2020,Cabecera Municipal,2466
05,Antioquia,05113,Buriticá,2020,Centros Poblados y Rural Disperso,7546
05,Antioquia,05113,Buriticá,2020,Total,10012
05,Antioquia,05113,Buriticá,2021,Cabecera Municipal,2566
05,Antioquia,05113,Buriticá,2021,Centros Poblados y Rural Disperso,7668
05,Antioquia,05113,Buriticá,2021,Total,10234
05,Antioquia,05113,Buriticá,2022,Cabecera Municipal,2674
05,Antioquia,05113,Buriticá,2022,Centros Poblados y Rural Disperso,7753
05,Antioquia,05113,Buriticá,2022,Total,10427
05,Antioquia,05113,Buriticá,2023,Cabecera Municipal,2772
05,Antioquia,05113,Buriticá,2023,Centros Poblados y Rural Disperso,7833
05,Antioquia,05113,Buriticá,2023,Total,10605
05,Antioquia,05113,Buriticá,2024,Cabecera Municipal,2834
05,Antioquia,05113,Buriticá,2024,Centros Poblados y Rural Disperso,8014
05,Antioquia,05113,Buriticá,2024,Total,10848
05,Antioquia,05113,Buriticá,2025,Cabecera Municipal,2928
05,Antioquia,05113,Buriticá,2025,Centros Poblados y Rural Disperso,8087
05,Antioquia,05113,Buriticá,2025,Total,11015
05,Antioquia,05120,Cáceres,2019,Cabecera Municipal,5700
05,Antioquia,05120,Cáceres,2019,Centros Poblados y Rural Disperso,23452
05,Antioquia,05120,Cáceres,2019,Total,29152
05,Antioquia,05120,Cáceres,2020,Cabecera Municipal,6019
05,Antioquia,05120,Cáceres,2020,Centros Poblados y Rural Disperso,23288
05,Antioquia,05120,Cáceres,2020,Total,29307
05,Antioquia,05120,Cáceres,2021,Cabecera Municipal,6192
05,Antioquia,05120,Cáceres,2021,Centros Poblados y Rural Disperso,23133
05,Antioquia,05120,Cáceres,2021,Total,29325
05,Antioquia,05120,Cáceres,2022,Cabecera Municipal,6378
05,Antioquia,05120,Cáceres,2022,Centros Poblados y Rural Disperso,22919
05,Antioquia,05120,Cáceres,2022,Total,29297
05,Antioquia,05120,Cáceres,2023,Cabecera Municipal,6546
05,Antioquia,05120,Cáceres,2023,Centros Poblados y Rural Disperso,22694
05,Antioquia,05120,Cáceres,2023,Total,29240
05,Antioquia,05120,Cáceres,2024,Cabecera Municipal,6711
05,Antioquia,05120,Cáceres,2024,Centros Poblados y Rural Disperso,22448
05,Antioquia,05120,Cáceres,2024,Total,29159
05,Antioquia,05120,Cáceres,2025,Cabecera Municipal,6871
05,Antioquia,05120,Cáceres,2025,Centros Poblados y Rural Disperso,22196
05,Antioquia,05120,Cáceres,2025,Total,29067
05,Antioquia,05125,Caicedo,2019,Cabecera Municipal,1749
05,Antioquia,05125,Caicedo,2019,Centros Poblados y Rural Disperso,6760
05,Antioquia,05125,Caicedo,2019,Total,8509
05,Antioquia,05125,Caicedo,2020,Cabecera Municipal,1829
05,Antioquia,05125,Caicedo,2020,Centros Poblados y Rural Disperso,6876
05,Antioquia,05125,Caicedo,2020,Total,8705
05,Antioquia,05125,Caicedo,2021,Cabecera Municipal,1875
05,Antioquia,05125,Caicedo,2021,Centros Poblados y Rural Disperso,6910
05,Antioquia,05125,Caicedo,2021,Total,8785
05,Antioquia,05125,Caicedo,2022,Cabecera Municipal,1945
05,Antioquia,05125,Caicedo,2022,Centros Poblados y Rural Disperso,6922
05,Antioquia,05125,Caicedo,2022,Total,8867
05,Antioquia,05125,Caicedo,2023,Cabecera Municipal,1994
05,Antioquia,05125,Caicedo,2023,Centros Poblados y Rural Disperso,6926
05,Antioquia,05125,Caicedo,2023,Total,8920
05,Antioquia,05125,Caicedo,2024,Cabecera Municipal,2032
05,Antioquia,05125,Caicedo,2024,Centros Poblados y Rural Disperso,7004
05,Antioquia,05125,Caicedo,2024,Total,9036
05,Antioquia,05125,Caicedo,2025,Cabecera Municipal,2083
05,Antioquia,05125,Caicedo,2025,Centros Poblados y Rural Disperso,7024
05,Antioquia,05125,Caicedo,2025,Total,9107
05,Antioquia,05129,Caldas,2019,Cabecera Municipal,64668
05,Antioquia,05129,Caldas,2019,Centros Poblados y Rural Disperso,17343
05,Antioquia,05129,Caldas,2019,Total,82011
05,Antioquia,05129,Caldas,2020,Cabecera Municipal,66521
05,Antioquia,05129,Caldas,2020,Centros Poblados y Rural Disperso,18119
05,Antioquia,05129,Caldas,2020,Total,84640
05,Antioquia,05129,Caldas,2021,Cabecera Municipal,67522
05,Antioquia,05129,Caldas,2021,Centros Poblados y Rural Disperso,18319
05,Antioquia,05129,Caldas,2021,Total,85841
05,Antioquia,05129,Caldas,2022,Cabecera Municipal,68257
05,Antioquia,05129,Caldas,2022,Centros Poblados y Rural Disperso,18442
05,Antioquia,05129,Caldas,2022,Total,86699
05,Antioquia,05129,Caldas,2023,Cabecera Municipal,68906
05,Antioquia,05129,Caldas,2023,Centros Poblados y Rural Disperso,18554
05,Antioquia,05129,Caldas,2023,Total,87460
05,Antioquia,05129,Caldas,2024,Cabecera Municipal,69639
05,Antioquia,05129,Caldas,2024,Centros Poblados y Rural Disperso,18677
05,Antioquia,05129,Caldas,2024,Total,88316
05,Antioquia,05129,Caldas,2025,Cabecera Municipal,70292
05,Antioquia,05129,Caldas,2025,Centros Poblados y Rural Disperso,18780
05,Antioquia,05129,Caldas,2025,Total,89072
05,Antioquia,05134,Campamento,2019,Cabecera Municipal,2588
05,Antioquia,05134,Campamento,2019,Centros Poblados y Rural Disperso,6807
05,Antioquia,05134,Campamento,2019,Total,9395
05,Antioquia,05134,Campamento,2020,Cabecera Municipal,2716
05,Antioquia,05134,Campamento,2020,Centros Poblados y Rural Disperso,6872
05,Antioquia,05134,Campamento,2020,Total,9588
05,Antioquia,05134,Campamento,2021,Cabecera Municipal,2786
05,Antioquia,05134,Campamento,2021,Centros Poblados y Rural Disperso,6884
05,Antioquia,05134,Campamento,2021,Total,9670
05,Antioquia,05134,Campamento,2022,Cabecera Municipal,2852
05,Antioquia,05134,Campamento,2022,Centros Poblados y Rural Disperso,6891
05,Antioquia,05134,Campamento,2022,Total,9743
05,Antioquia,05134,Campamento,2023,Cabecera Municipal,2914
05,Antioquia,05134,Campamento,2023,Centros Poblados y Rural Disperso,6897
05,Antioquia,05134,Campamento,2023,Total,9811
05,Antioquia,05134,Campamento,2024,Cabecera Municipal,2965
05,Antioquia,05134,Campamento,2024,Centros Poblados y Rural Disperso,6975
05,Antioquia,05134,Campamento,2024,Total,9940
05,Antioquia,05134,Campamento,2025,Cabecera Municipal,3029
05,Antioquia,05134,Campamento,2025,Centros Poblados y Rural Disperso,6976
05,Antioquia,05134,Campamento,2025,Total,10005
05,Antioquia,05138,Cañasgordas,2019,Cabecera Municipal,5176
05,Antioquia,05138,Cañasgordas,2019,Centros Poblados y Rural Disperso,10435
05,Antioquia,05138,Cañasgordas,2019,Total,15611
05,Antioquia,05138,Cañasgordas,2020,Cabecera Municipal,5294
05,Antioquia,05138,Cañasgordas,2020,Centros Poblados y Rural Disperso,10466
05,Antioquia,05138,Cañasgordas,2020,Total,15760
05,Antioquia,05138,Cañasgordas,2021,Cabecera Municipal,5346
05,Antioquia,05138,Cañasgordas,2021,Centros Poblados y Rural Disperso,10371
05,Antioquia,05138,Cañasgordas,2021,Total,15717
05,Antioquia,05138,Cañasgordas,2022,Cabecera Municipal,5388
05,Antioquia,05138,Cañasgordas,2022,Centros Poblados y Rural Disperso,10260
05,Antioquia,05138,Cañasgordas,2022,Total,15648
05,Antioquia,05138,Cañasgordas,2023,Cabecera Municipal,5428
05,Antioquia,05138,Cañasgordas,2023,Centros Poblados y Rural Disperso,10142
05,Antioquia,05138,Cañasgordas,2023,Total,15570
05,Antioquia,05138,Cañasgordas,2024,Cabecera Municipal,5417
05,Antioquia,05138,Cañasgordas,2024,Centros Poblados y Rural Disperso,10153
05,Antioquia,05138,Cañasgordas,2024,Total,15570
05,Antioquia,05138,Cañasgordas,2025,Cabecera Municipal,5443
05,Antioquia,05138,Cañasgordas,2025,Centros Poblados y Rural Disperso,10027
05,Antioquia,05138,Cañasgordas,2025,Total,15470
05,Antioquia,05142,Caracolí,2019,Cabecera Municipal,2745
05,Antioquia,05142,Caracolí,2019,Centros Poblados y Rural Disperso,1824
05,Antioquia,05142,Caracolí,2019,Total,4569
05,Antioquia,05142,Caracolí,2020,Cabecera Municipal,2779
05,Antioquia,05142,Caracolí,2020,Centros Poblados y Rural Disperso,1804
05,Antioquia,05142,Caracolí,2020,Total,4583
05,Antioquia,05142,Caracolí,2021,Cabecera Municipal,2788
05,Antioquia,05142,Caracolí,2021,Centros Poblados y Rural Disperso,1803
05,Antioquia,05142,Caracolí,2021,Total,4591
05,Antioquia,05142,Caracolí,2022,Cabecera Municipal,2794
05,Antioquia,05142,Caracolí,2022,Centros Poblados y Rural Disperso,1774
05,Antioquia,05142,Caracolí,2022,Total,4568
05,Antioquia,05142,Caracolí,2023,Cabecera Municipal,2792
05,Antioquia,05142,Caracolí,2023,Centros Poblados y Rural Disperso,1749
05,Antioquia,05142,Caracolí,2023,Total,4541
05,Antioquia,05142,Caracolí,2024,Cabecera Municipal,2774
05,Antioquia,05142,Caracolí,2024,Centros Poblados y Rural Disperso,1764
05,Antioquia,05142,Caracolí,2024,Total,4538
05,Antioquia,05142,Caracolí,2025,Cabecera Municipal,2770
05,Antioquia,05142,Caracolí,2025,Centros Poblados y Rural Disperso,1740
05,Antioquia,05142,Caracolí,2025,Total,4510
05,Antioquia,05145,Caramanta,2019,Cabecera Municipal,2197
05,Antioquia,05145,Caramanta,2019,Centros Poblados y Rural Disperso,2538
05,Antioquia,05145,Caramanta,2019,Total,4735
05,Antioquia,05145,Caramanta,2020,Cabecera Municipal,2196
05,Antioquia,05145,Caramanta,2020,Centros Poblados y Rural Disperso,2512
05,Antioquia,05145,Caramanta,2020,Total,4708
05,Antioquia,05145,Caramanta,2021,Cabecera Municipal,2201
05,Antioquia,05145,Caramanta,2021,Centros Poblados y Rural Disperso,2483
05,Antioquia,05145,Caramanta,2021,Total,4684
05,Antioquia,05145,Caramanta,2022,Cabecera Municipal,2196
05,Antioquia,05145,Caramanta,2022,Centros Poblados y Rural Disperso,2445
05,Antioquia,05145,Caramanta,2022,Total,4641
05,Antioquia,05145,Caramanta,2023,Cabecera Municipal,2187
05,Antioquia,05145,Caramanta,2023,Centros Poblados y Rural Disperso,2403
05,Antioquia,05145,Caramanta,2023,Total,4590
05,Antioquia,05145,Caramanta,2024,Cabecera Municipal,2166
05,Antioquia,05145,Caramanta,2024,Centros Poblados y Rural Disperso,2390
05,Antioquia,05145,Caramanta,2024,Total,4556
05,Antioquia,05145,Caramanta,2025,Cabecera Municipal,2153
05,Antioquia,05145,Caramanta,2025,Centros Poblados y Rural Disperso,2346
05,Antioquia,05145,Caramanta,2025,Total,4499
05,Antioquia,05147,Carepa,2019,Cabecera Municipal,33781
05,Antioquia,05147,Carepa,2019,Centros Poblados y Rural Disperso,14593
05,Antioquia,05147,Carepa,2019,Total,48374
05,Antioquia,05147,Carepa,2020,Cabecera Municipal,34598
05,Antioquia,05147,Carepa,2020,Centros Poblados y Rural Disperso,14264
05,Antioquia,05147,Carepa,2020,Total,48862
05,Antioquia,05147,Carepa,2021,Cabecera Municipal,35170
05,Antioquia,05147,Carepa,2021,Centros Poblados y Rural Disperso,14265
05,Antioquia,05147,Carepa,2021,Total,49435
05,Antioquia,05147,Carepa,2022,Cabecera Municipal,35652
05,Antioquia,05147,Carepa,2022,Centros Poblados y Rural Disperso,14239
05,Antioquia,05147,Carepa,2022,Total,49891
05,Antioquia,05147,Carepa,2023,Cabecera Municipal,36111
05,Antioquia,05147,Carepa,2023,Centros Poblados y Rural Disperso,14192
05,Antioquia,05147,Carepa,2023,Total,50303
05,Antioquia,05147,Carepa,2024,Cabecera Municipal,36228
05,Antioquia,05147,Carepa,2024,Centros Poblados y Rural Disperso,14315
05,Antioquia,05147,Carepa,2024,Total,50543
05,Antioquia,05147,Carepa,2025,Cabecera Municipal,36681
05,Antioquia,05147,Carepa,2025,Centros Poblados y Rural Disperso,14271
05,Antioquia,05147,Carepa,2025,Total,50952
05,Antioquia,05148,El Carmen de Viboral,2019,Cabecera Municipal,35372
05,Antioquia,05148,El Carmen de Viboral,2019,Centros Poblados y Rural Disperso,25704
05,Antioquia,05148,El Carmen de Viboral,2019,Total,61076
05,Antioquia,05148,El Carmen de Viboral,2020,Cabecera Municipal,36579
05,Antioquia,05148,El Carmen de Viboral,2020,Centros Poblados y Rural Disperso,26195
05,Antioquia,05148,El Carmen de Viboral,2020,Total,62774
05,Antioquia,05148,El Carmen de Viboral,2021,Cabecera Municipal,37706
05,Antioquia,05148,El Carmen de Viboral,2021,Centros Poblados y Rural Disperso,26647
05,Antioquia,05148,El Carmen de Viboral,2021,Total,64353
05,Antioquia,05148,El Carmen de Viboral,2022,Cabecera Municipal,38732
05,Antioquia,05148,El Carmen de Viboral,2022,Centros Poblados y Rural Disperso,27010
05,Antioquia,05148,El Carmen de Viboral,2022,Total,65742
05,Antioquia,05148,El Carmen de Viboral,2023,Cabecera Municipal,39720
05,Antioquia,05148,El Carmen de Viboral,2023,Centros Poblados y Rural Disperso,27341
05,Antioquia,05148,El Carmen de Viboral,2023,Total,67061
05,Antioquia,05148,El Carmen de Viboral,2024,Cabecera Municipal,40335
05,Antioquia,05148,El Carmen de Viboral,2024,Centros Poblados y Rural Disperso,27990
05,Antioquia,05148,El Carmen de Viboral,2024,Total,68325
05,Antioquia,05148,El Carmen de Viboral,2025,Cabecera Municipal,41308
05,Antioquia,05148,El Carmen de Viboral,2025,Centros Poblados y Rural Disperso,28280
05,Antioquia,05148,El Carmen de Viboral,2025,Total,69588
05,Antioquia,05150,Carolina,2019,Cabecera Municipal,2944
05,Antioquia,05150,Carolina,2019,Centros Poblados y Rural Disperso,1012
05,Antioquia,05150,Carolina,2019,Total,3956
05,Antioquia,05150,Carolina,2020,Cabecera Municipal,2971
05,Antioquia,05150,Carolina,2020,Centros Poblados y Rural Disperso,1003
05,Antioquia,05150,Carolina,2020,Total,3974
05,Antioquia,05150,Carolina,2021,Cabecera Municipal,2984
05,Antioquia,05150,Carolina,2021,Centros Poblados y Rural Disperso,996
05,Antioquia,05150,Carolina,2021,Total,3980
05,Antioquia,05150,Carolina,2022,Cabecera Municipal,2998
05,Antioquia,05150,Carolina,2022,Centros Poblados y Rural Disperso,974
05,Antioquia,05150,Carolina,2022,Total,3972
05,Antioquia,05150,Carolina,2023,Cabecera Municipal,3006
05,Antioquia,05150,Carolina,2023,Centros Poblados y Rural Disperso,970
05,Antioquia,05150,Carolina,2023,Total,3976
05,Antioquia,05150,Carolina,2024,Cabecera Municipal,2977
05,Antioquia,05150,Carolina,2024,Centros Poblados y Rural Disperso,970
05,Antioquia,05150,Carolina,2024,Total,3947
05,Antioquia,05150,Carolina,2025,Cabecera Municipal,2988
05,Antioquia,05150,Carolina,2025,Centros Poblados y Rural Disperso,954
05,Antioquia,05150,Carolina,2025,Total,3942
05,Antioquia,05154,Caucasia,2019,Cabecera Municipal,78753
05,Antioquia,05154,Caucasia,2019,Centros Poblados y Rural Disperso,12250
05,Antioquia,05154,Caucasia,2019,Total,91003
05,Antioquia,05154,Caucasia,2020,Cabecera Municipal,80803
05,Antioquia,05154,Caucasia,2020,Centros Poblados y Rural Disperso,11070
05,Antioquia,05154,Caucasia,2020,Total,91873
05,Antioquia,05154,Caucasia,2021,Cabecera Municipal,81573
05,Antioquia,05154,Caucasia,2021,Centros Poblados y Rural Disperso,10896
05,Antioquia,05154,Caucasia,2021,Total,92469
05,Antioquia,05154,Caucasia,2022,Cabecera Municipal,82195
05,Antioquia,05154,Caucasia,2022,Centros Poblados y Rural Disperso,10695
05,Antioquia,05154,Caucasia,2022,Total,92890
05,Antioquia,05154,Caucasia,2023,Cabecera Municipal,82769
05,Antioquia,05154,Caucasia,2023,Centros Poblados y Rural Disperso,10493
05,Antioquia,05154,Caucasia,2023,Total,93262
05,Antioquia,05154,Caucasia,2024,Cabecera Municipal,83300
05,Antioquia,05154,Caucasia,2024,Centros Poblados y Rural Disperso,10272
05,Antioquia,05154,Caucasia,2024,Total,93572
05,Antioquia,05154,Caucasia,2025,Cabecera Municipal,83783
05,Antioquia,05154,Caucasia,2025,Centros Poblados y Rural Disperso,10060
05,Antioquia,05154,Caucasia,2025,Total,93843
05,Antioquia,05172,Chigorodó,2019,Cabecera Municipal,47197
05,Antioquia,05172,Chigorodó,2019,Centros Poblados y Rural Disperso,9947
05,Antioquia,05172,Chigorodó,2019,Total,57144
05,Antioquia,05172,Chigorodó,2020,Cabecera Municipal,47447
05,Antioquia,05172,Chigorodó,2020,Centros Poblados y Rural Disperso,9529
05,Antioquia,05172,Chigorodó,2020,Total,56976
05,Antioquia,05172,Chigorodó,2021,Cabecera Municipal,47674
05,Antioquia,05172,Chigorodó,2021,Centros Poblados y Rural Disperso,9447
05,Antioquia,05172,Chigorodó,2021,Total,57121
05,Antioquia,05172,Chigorodó,2022,Cabecera Municipal,47788
05,Antioquia,05172,Chigorodó,2022,Centros Poblados y Rural Disperso,9334
05,Antioquia,05172,Chigorodó,2022,Total,57122
05,Antioquia,05172,Chigorodó,2023,Cabecera Municipal,47852
05,Antioquia,05172,Chigorodó,2023,Centros Poblados y Rural Disperso,9215
05,Antioquia,05172,Chigorodó,2023,Total,57067
05,Antioquia,05172,Chigorodó,2024,Cabecera Municipal,47530
05,Antioquia,05172,Chigorodó,2024,Centros Poblados y Rural Disperso,9228
05,Antioquia,05172,Chigorodó,2024,Total,56758
05,Antioquia,05172,Chigorodó,2025,Cabecera Municipal,47620
05,Antioquia,05172,Chigorodó,2025,Centros Poblados y Rural Disperso,9118
05,Antioquia,05172,Chigorodó,2025,Total,56738
05,Antioquia,05190,Cisneros,2019,Cabecera Municipal,8472
05,Antioquia,05190,Cisneros,2019,Centros Poblados y Rural Disperso,1319
05,Antioquia,05190,Cisneros,2019,Total,9791
05,Antioquia,05190,Cisneros,2020,Cabecera Municipal,8543
05,Antioquia,05190,Cisneros,2020,Centros Poblados y Rural Disperso,1262
