cod_mpio,year,month,sivigila_intento_suicidio,sivigila_intento_suicidio_confirmados
50577,2022,9,2,2
50577,2023,2,1,1
50577,2023,5,1,1
50577,2023,8,1,1
50577,2023,11,1,1
50577,2024,1,2,2
50577,2024,3,1,1
50577,2024,4,1,1
50577,2024,9,1,1
50577,2024,12,1,1
50590,2021,1,1,1
50590,2021,3,1,1
50590,2021,4,2,2
50590,2021,8,2,2
50590,2021,9,1,1
50590,2021,10,1,1
50590,2022,4,1,1
50590,2022,5,1,1
50590,2022,6,1,1
50590,2022,7,1,1
50590,2022,9,1,1
50590,2022,10,1,1
50590,2022,11,2,2
50590,2023,2,1,1
50590,2023,6,3,3
50590,2023,9,1,1
50590,2023,10,1,1
50590,2024,2,1,1
50590,2024,4,1,1
50590,2024,6,1,1
50590,2024,8,1,1
50590,2024,12,1,1
50606,2021,2,1,1
50606,2021,4,1,1
50606,2021,5,2,2
50606,2021,6,1,1
50606,2021,7,1,1
50606,2021,8,2,2
50606,2021,9,2,2
50606,2021,10,2,2
50606,2021,11,2,2
50606,2021,12,1,1
50606,2022,1,1,1
50606,2022,2,4,4
50606,2022,3,1,1
50606,2022,4,1,1
50606,2022,5,3,3
50606,2022,6,1,1
50606,2022,7,1,1
50606,2022,8,1,1
50606,2022,9,1,1
50606,2022,11,1,1
50606,2022,12,2,2
50606,2023,2,2,2
50606,2023,3,1,1
50606,2023,4,1,1
50606,2023,5,3,3
50606,2023,6,1,1
50606,2023,7,2,2
50606,2023,8,2,2
50606,2023,9,1,1
50606,2023,11,1,1
50606,2023,12,1,1
50606,2024,1,2,2
50606,2024,2,1,1
50606,2024,6,1,1
50606,2024,7,1,1
50606,2024,8,2,2
50606,2024,10,2,2
50606,2024,11,1,1
50606,2024,12,2,2
50680,2021,4,1,1
50680,2021,5,2,2
50680,2021,8,1,1
50680,2021,9,1,1
50680,2021,10,1,1
50680,2021,11,2,2
50680,2022,2,1,1
50680,2022,3,3,3
50680,2022,4,2,2
50680,2022,10,1,1
50680,2022,12,2,2
50680,2023,6,1,1
50680,2023,7,1,1
50680,2023,8,2,2
50680,2023,9,2,2
50680,2023,11,2,2
50680,2024,1,1,1
50680,2024,2,1,1
50680,2024,4,1,1
50680,2024,5,2,2
50680,2024,6,2,2
50680,2024,11,2,2
50680,2024,12,1,1
50683,2021,1,2,2
50683,2021,2,1,1
50683,2021,3,1,1
50683,2021,4,1,1
50683,2021,5,1,1
50683,2021,6,2,2
50683,2021,8,1,1
50683,2021,9,1,1
50683,2021,10,2,2
50683,2021,11,1,1
50683,2021,12,1,1
50683,2022,1,1,1
50683,2022,2,1,1
50683,2022,3,3,3
50683,2022,4,1,1
50683,2022,5,1,1
50683,2022,6,1,1
50683,2022,8,1,1
50683,2022,9,1,1
50683,2022,10,1,1
50683,2023,3,1,1
50683,2023,4,2,2
50683,2023,5,1,1
50683,2023,8,1,1
50683,2024,5,1,1
50686,2021,11,1,1
50686,2023,12,1,1
50686,2024,8,1,1
50689,2021,2,1,1
50689,2021,3,1,1
50689,2021,4,1,1
50689,2021,6,1,1
50689,2021,7,1,1
50689,2021,8,2,2
50689,2021,9,2,2
50689,2021,11,1,1
50689,2021,12,1,1
50689,2022,1,1,1
50689,2022,2,3,3
50689,2022,3,3,3
50689,2022,4,5,5
50689,2022,5,2,2
50689,2022,6,1,1
50689,2022,7,3,3
50689,2022,8,6,6
50689,2022,9,4,4
50689,2022,10,1,1
50689,2022,11,2,2
50689,2023,2,3,3
50689,2023,4,2,2
50689,2023,5,6,6
50689,2023,6,2,2
50689,2023,7,2,2
50689,2023,8,1,1
50689,2023,11,2,2
50689,2023,12,2,2
50689,2024,1,1,1
50689,2024,2,2,2
50689,2024,4,3,3
50689,2024,5,4,4
50689,2024,6,1,1
50689,2024,9,2,2
50689,2024,10,2,2
50689,2024,11,2,2
50689,2024,12,1,1
50711,2021,1,2,2
50711,2021,2,1,1
50711,2021,3,1,1
50711,2021,5,1,1
50711,2021,6,2,2
50711,2021,8,1,1
50711,2021,10,1,1
50711,2021,11,1,1
50711,2022,2,1,1
50711,2022,4,1,1
50711,2022,5,1,1
50711,2022,7,2,2
50711,2022,8,1,1
50711,2022,10,1,1
50711,2022,12,2,2
50711,2023,2,1,1
50711,2023,4,1,1
50711,2023,6,1,1
50711,2023,7,1,1
50711,2023,9,3,3
50711,2023,10,1,1
50711,2023,12,1,1
50711,2024,1,2,2
50711,2024,3,1,1
50711,2024,4,2,2
50711,2024,5,2,2
50711,2024,6,2,2
50711,2024,9,3,3
50711,2024,10,1,1
50711,2024,11,2,2
52001,2021,1,39,39
52001,2021,2,35,35
52001,2021,3,37,37
52001,2021,4,53,53
52001,2021,5,30,30
52001,2021,6,43,43
52001,2021,7,52,52
52001,2021,8,43,43
52001,2021,9,59,59
52001,2021,10,61,61
52001,2021,11,65,65
52001,2021,12,57,57
52001,2022,1,43,43
52001,2022,2,58,58
52001,2022,3,73,73
52001,2022,4,64,64
52001,2022,5,68,68
52001,2022,6,62,62
52001,2022,7,47,47
52001,2022,8,68,68
52001,2022,9,61,61
52001,2022,10,70,70
52001,2022,11,72,72
52001,2022,12,45,45
52001,2023,1,49,49
52001,2023,2,54,54
52001,2023,3,60,60
52001,2023,4,72,72
52001,2023,5,73,73
52001,2023,6,73,73
52001,2023,7,74,74
52001,2023,8,73,73
52001,2023,9,70,70
52001,2023,10,56,56
52001,2023,11,62,62
52001,2023,12,50,50
52001,2024,1,44,44
52001,2024,2,61,61
52001,2024,3,57,57
52001,2024,4,55,55
52001,2024,5,80,80
52001,2024,6,55,55
52001,2024,7,57,57
52001,2024,8,60,60
52001,2024,9,75,75
52001,2024,10,75,75
52001,2024,11,57,57
52001,2024,12,46,46
52019,2021,2,1,1
52019,2021,5,1,1
52019,2021,7,2,2
52019,2021,8,1,1
52019,2021,10,1,1
52019,2021,11,1,1
52019,2022,1,1,1
52019,2022,2,1,1
52019,2022,5,1,1
52019,2022,6,1,1
52019,2022,7,3,3
52019,2022,8,3,3
52019,2022,9,1,1
52019,2022,10,3,3
52019,2022,11,2,2
52019,2022,12,2,2
52019,2023,1,1,1
52019,2023,2,2,2
52019,2023,3,1,1
52019,2023,4,3,3
52019,2023,5,4,4
52019,2023,7,1,1
52019,2023,8,3,3
52019,2023,9,2,2
52019,2023,11,1,1
52019,2024,4,2,2
52019,2024,5,1,1
52019,2024,6,1,1
52019,2024,7,3,3
52019,2024,8,1,1
52019,2024,11,1,1
52022,2021,5,1,1
52022,2021,11,1,1
52022,2021,12,2,2
52022,2022,1,1,1
52022,2022,4,1,1
52022,2022,8,1,1
52022,2022,9,1,1
52022,2022,10,1,1
52022,2022,12,2,2
52022,2023,4,1,1
52022,2023,5,3,3
52022,2023,7,5,5
52022,2023,9,2,2
52022,2023,10,2,2
52022,2023,11,1,1
52022,2024,2,2,2
52022,2024,5,3,3
52022,2024,8,1,1
52022,2024,9,1,1
52022,2024,10,1,1
52022,2024,12,1,1
52036,2021,5,1,1
52036,2021,6,1,1
52036,2021,9,1,1
52036,2021,10,2,2
52036,2022,3,1,1
52036,2022,4,1,1
52036,2022,7,1,1
52036,2022,8,1,1
52036,2022,9,1,1
52036,2022,11,2,2
52036,2023,1,1,1
52036,2023,4,2,2
52036,2023,5,1,1
52036,2023,7,1,1
52036,2023,10,1,1
52036,2023,11,1,1
52036,2024,3,1,1
52036,2024,10,1,1
52036,2024,11,1,1
52036,2024,12,1,1
52051,2021,3,1,1
52051,2021,12,1,1
52051,2022,6,2,2
52051,2022,9,2,2
52051,2022,11,1,1
52051,2023,1,2,2
52051,2023,2,1,1
52051,2023,4,2,2
52051,2023,9,1,1
52051,2023,10,1,1
52051,2023,11,1,1
52051,2024,4,1,1
52051,2024,8,1,1
52051,2024,11,1,1
52079,2021,2,1,1
52079,2021,3,1,1
52079,2021,6,2,2
52079,2021,7,1,1
52079,2021,8,1,1
52079,2021,12,1,1
52079,2022,1,1,1
52079,2022,2,1,1
52079,2022,3,1,1
52079,2022,4,1,1
52079,2022,6,2,2
52079,2022,7,1,1
52079,2022,8,1,1
52079,2022,9,2,2
52079,2022,10,2,2
52079,2022,11,1,1
52079,2022,12,1,1
52079,2023,1,1,1
52079,2023,2,1,1
52079,2023,5,1,1
52079,2023,6,1,1
52079,2023,8,2,2
52079,2023,10,1,1
52079,2023,11,4,4
52079,2023,12,1,1
52079,2024,4,2,2
52079,2024,5,1,1
52079,2024,6,1,1
52079,2024,7,2,2
52079,2024,8,4,4
52079,2024,9,3,3
52079,2024,10,1,1
52079,2024,11,3,3
52079,2024,12,3,3
52083,2021,2,1,1
52083,2021,6,1,1
52083,2021,8,1,1
52083,2021,12,1,1
52083,2022,4,2,2
52083,2022,5,1,1
52083,2022,6,1,1
52083,2023,2,2,2
52083,2023,6,1,1
52083,2023,7,1,1
52083,2023,12,1,1
52083,2024,1,1,1
52083,2024,4,1,1
52083,2024,12,1,1
52110,2021,1,1,1
52110,2021,2,1,1
52110,2021,4,1,1
52110,2021,5,1,1
52110,2021,7,1,1
52110,2021,8,2,2
52110,2021,10,1,1
52110,2021,11,1,1
52110,2021,12,3,3
52110,2022,2,1,1
52110,2022,3,2,2
52110,2022,4,1,1
52110,2022,7,2,2
52110,2022,8,2,2
52110,2022,9,4,4
52110,2022,10,1,1
52110,2022,11,4,4
52110,2023,1,1,1
52110,2023,2,1,1
52110,2023,3,7,7
52110,2023,4,2,2
52110,2023,5,3,3
52110,2023,6,2,2
52110,2023,7,2,2
52110,2023,8,2,2
52110,2023,10,4,4
52110,2023,11,3,3
52110,2023,12,1,1
52110,2024,1,1,1
52110,2024,5,3,3
52110,2024,7,1,1
52110,2024,8,4,4
52110,2024,9,3,3
52110,2024,10,2,2
52110,2024,12,2,2
52203,2021,1,1,1
52203,2021,2,1,1
52203,2021,6,1,1
52203,2021,8,1,1
52203,2022,1,1,1
52203,2022,4,1,1
52203,2022,6,2,2
52203,2022,11,1,1
52203,2023,1,1,1
52203,2023,3,1,1
52203,2023,5,1,1
52203,2023,6,1,1
52203,2023,8,1,1
52203,2023,9,1,1
52203,2023,10,2,2
52203,2023,11,1,1
52203,2023,12,4,4
52203,2024,5,1,1
52203,2024,6,1,1
52203,2024,8,1,1
52203,2024,12,2,2
52207,2021,2,1,1
52207,2021,4,1,1
52207,2021,5,3,3
52207,2021,6,2,2
52207,2021,10,1,1
52207,2022,3,1,1
52207,2022,6,2,2
52207,2022,7,1,1
52207,2022,8,1,1
52207,2022,10,1,1
52207,2022,11,3,3
52207,2023,5,3,3
52207,2023,6,1,1
52207,2023,9,2,2
52207,2023,10,1,1
52207,2023,12,1,1
52207,2024,2,1,1
52207,2024,4,1,1
52207,2024,8,1,1
52207,2024,9,1,1
52207,2024,11,1,1
52207,2024,12,1,1
52210,2021,2,1,1
52210,2021,5,1,1
52210,2021,8,1,1
52210,2021,11,1,1
52210,2022,2,1,1
52210,2022,3,1,1
52210,2022,4,1,1
52210,2022,11,1,1
52210,2022,12,2,2
52210,2023,1,1,1
52210,2023,2,1,1
52210,2023,5,1,1
52210,2023,6,2,2
52210,2023,8,1,1
52210,2023,9,1,1
52210,2023,10,1,1
52210,2024,3,1,1
52210,2024,5,1,1
52210,2024,8,1,1
52215,2021,1,2,2
52215,2021,3,1,1
52215,2021,6,1,1
52215,2021,8,1,1
52215,2021,9,3,3
52215,2021,10,1,1
52215,2021,11,1,1
52215,2021,12,1,1
52215,2022,1,1,1
52215,2022,3,1,1
52215,2022,4,1,1
52215,2022,5,1,1
52215,2022,6,1,1
52215,2022,7,1,1
52215,2022,8,2,2
52215,2022,9,1,1
52215,2022,11,1,1
52215,2022,12,1,1
52215,2023,3,1,1
52215,2023,4,2,2
52215,2023,5,1,1
52215,2023,7,2,2
52215,2023,8,1,1
52215,2023,9,2,2
52215,2023,10,1,1
52215,2023,11,3,3
52215,2024,1,1,1
52215,2024,3,2,2
52215,2024,4,1,1
52215,2024,5,3,3
52215,2024,6,1,1
52215,2024,7,2,2
52215,2024,8,1,1
52215,2024,9,3,3
52215,2024,12,1,1
52224,2021,7,2,2
52224,2021,11,1,1
52224,2021,12,1,1
52224,2022,1,1,1
52224,2022,4,1,1
52224,2022,7,1,1
52224,2023,4,1,1
52224,2023,5,1,1
52224,2023,8,1,1
52224,2023,11,1,1
52224,2024,1,3,3
52224,2024,2,3,3
52224,2024,3,2,2
52224,2024,4,2,2
52224,2024,9,1,1
52224,2024,10,1,1
52227,2021,2,1,1
52227,2021,3,2,2
52227,2021,7,1,1
52227,2021,9,2,2
52227,2021,10,1,1
52227,2021,11,1,1
52227,2021,12,1,1
52227,2022,1,1,1
52227,2022,5,1,1
52227,2022,6,1,1
52227,2022,8,1,1
52227,2022,9,1,1
52227,2022,11,2,2
52227,2023,1,1,1
52227,2023,2,1,1
52227,2023,5,1,1
52227,2023,6,1,1
52227,2023,8,3,3
52227,2023,9,1,1
52227,2024,1,1,1
52227,2024,4,1,1
52227,2024,5,1,1
52227,2024,6,1,1
52227,2024,7,2,2
52227,2024,8,2,2
52227,2024,9,1,1
52227,2024,11,1,1
52227,2024,12,2,2
52233,2021,2,1,1
52233,2021,9,2,2
52233,2021,10,1,1
52233,2021,12,1,1
52233,2022,3,4,4
52233,2022,4,3,3
52233,2022,8,1,1
52233,2023,9,1,1
52233,2024,1,1,1
52233,2024,2,1,1
52233,2024,3,1,1
52233,2024,5,2,2
52240,2021,1,1,1
52240,2021,5,1,1
52240,2021,9,3,3
52240,2021,10,3,3
52240,2021,11,1,1
52240,2022,3,6,6
52240,2022,4,2,2
52240,2022,6,2,2
52240,2022,7,1,1
52240,2022,9,4,4
52240,2022,10,2,2
52240,2022,11,2,2
52240,2023,2,3,3
52240,2023,3,3,3
52240,2023,4,3,3
52240,2023,5,2,2
52240,2023,6,2,2
52240,2023,7,1,1
52240,2023,8,3,3
52240,2023,9,1,1
52240,2023,10,4,4
52240,2023,11,1,1
52240,2024,1,1,1
52240,2024,2,2,2
52240,2024,3,5,5
52240,2024,4,1,1
52240,2024,5,1,1
52240,2024,6,1,1
52240,2024,8,2,2
52240,2024,9,2,2
52240,2024,11,1,1
52240,2024,12,2,2
52250,2022,2,1,1
52250,2022,8,1,1
52250,2022,11,1,1
52250,2023,8,1,1
52250,2023,10,1,1
52250,2023,12,1,1
52250,2024,1,1,1
52250,2024,2,1,1
52250,2024,5,2,2
52250,2024,8,2,2
52250,2024,10,1,1
52250,2024,11,1,1
52254,2021,2,1,1
52254,2021,4,1,1
52254,2021,8,1,1
52254,2021,9,1,1
52254,2022,3,1,1
52254,2022,5,1,1
52254,2022,6,1,1
52254,2023,3,2,2
52254,2023,6,1,1
52254,2023,8,1,1
52254,2023,10,1,1
52254,2023,11,1,1
52254,2024,4,1,1
52254,2024,5,1,1
52254,2024,7,1,1
52254,2024,9,1,1
52254,2024,10,1,1
52256,2021,4,1,1
52256,2021,8,1,1
52256,2022,1,1,1
52256,2022,3,1,1
52256,2022,4,1,1
52256,2022,7,2,2
52256,2022,8,1,1
52256,2022,10,1,1
52256,2023,2,1,1
52256,2023,3,2,2
52256,2023,4,2,2
52256,2023,5,2,2
52256,2023,8,1,1
52256,2023,11,1,1
52256,2024,3,1,1
52256,2024,4,1,1
52256,2024,6,2,2
52256,2024,8,1,1
52256,2024,9,1,1
52256,2024,10,1,1
52258,2021,1,4,4
52258,2021,3,1,1
52258,2021,5,1,1
52258,2021,6,1,1
52258,2021,8,1,1
52258,2021,10,1,1
52258,2021,11,2,2
52258,2021,12,1,1
52258,2022,1,1,1
52258,2022,2,1,1
52258,2022,3,1,1
52258,2022,4,1,1
52258,2022,5,1,1
52258,2022,6,1,1
52258,2022,7,1,1
52258,2022,9,5,5
52258,2022,10,1,1
52258,2022,12,2,2
52258,2023,1,5,5
52258,2023,2,4,4
52258,2023,3,1,1
52258,2023,4,1,1
52258,2023,5,3,3
52258,2023,6,1,1
52258,2023,8,1,1
52258,2023,9,3,3
52258,2023,10,1,1
52258,2024,3,3,3
52258,2024,4,1,1
52258,2024,6,1,1
52258,2024,7,1,1
52258,2024,8,1,1
52258,2024,10,2,2
52258,2024,11,2,2
52258,2024,12,1,1
52260,2021,1,1,1
52260,2021,2,1,1
52260,2021,3,2,2
52260,2021,4,1,1
52260,2021,6,1,1
52260,2021,7,1,1
52260,2021,8,4,4
52260,2021,9,1,1
52260,2021,10,1,1
52260,2022,2,2,2
52260,2022,7,2,2
52260,2022,8,3,3
52260,2022,9,1,1
52260,2023,2,1,1
52260,2023,3,1,1
52260,2023,4,4,4
52260,2023,9,3,3
52260,2023,10,3,3
52260,2023,11,1,1
52260,2024,1,3,3
52260,2024,2,1,1
52260,2024,3,3,3
52260,2024,5,2,2
52260,2024,6,1,1
52260,2024,7,1,1
52287,2022,3,1,1
52287,2022,4,1,1
52287,2022,6,1,1
52287,2022,7,1,1
52287,2022,8,1,1
52287,2022,9,1,1
52287,2022,12,2,2
52287,2023,4,1,1
52287,2023,5,1,1
52287,2023,6,1,1
52287,2023,10,1,1
52287,2023,11,1,1
52287,2023,12,1,1
52287,2024,7,2,2
52287,2024,8,1,1
52287,2024,9,1,1
52317,2021,3,1,1
52317,2021,5,4,4
52317,2021,6,2,2
52317,2021,7,1,1
52317,2021,8,3,3
52317,2021,9,2,2
52317,2021,10,1,1
52317,2021,12,3,3
52317,2022,2,1,1
52317,2022,3,1,1
52317,2022,4,2,2
52317,2022,5,2,2
52317,2022,6,4,4
52317,2022,7,3,3
52317,2022,8,3,3
52317,2022,11,1,1
52317,2023,1,1,1
52317,2023,2,1,1
52317,2023,3,2,2
52317,2023,4,2,2
52317,2023,6,2,2
52317,2023,9,2,2
52317,2023,10,1,1
52317,2023,11,1,1
52317,2023,12,1,1
52317,2024,2,1,1
52317,2024,3,1,1
52317,2024,4,1,1
52317,2024,6,2,2
52317,2024,9,1,1
52317,2024,10,3,3
52317,2024,11,2,2
52317,2024,12,2,2
52320,2021,8,1,1
52320,2021,10,1,1
52320,2022,3,1,1
52320,2022,4,1,1
52320,2022,6,1,1
52320,2022,9,1,1
52320,2022,10,1,1
52320,2022,12,1,1
52320,2023,2,1,1
52320,2023,6,1,1
52320,2023,8,1,1
52320,2023,11,1,1
52320,2023,12,1,1
52320,2024,2,1,1
52320,2024,4,1,1
52320,2024,5,3,3
52320,2024,8,1,1
52320,2024,11,1,1
52320,2024,12,1,1
52323,2021,3,2,2
52323,2021,11,1,1
52323,2021,12,2,2
52323,2022,7,1,1
52323,2022,8,1,1
52323,2023,2,1,1
52323,2023,11,1,1
52323,2024,2,2,2
52323,2024,4,2,2
52323,2024,5,1,1
52323,2024,7,1,1
52323,2024,9,1,1
52323,2024,10,2,2
52323,2024,12,1,1
52352,2021,7,1,1
52352,2021,10,1,1
52352,2021,11,1,1
52352,2022,4,1,1
52352,2022,7,1,1
52352,2023,4,1,1
52352,2023,5,1,1
52352,2023,7,1,1
52352,2024,8,1,1
52352,2024,10,1,1
52354,2021,3,1,1
52354,2021,9,1,1
52354,2021,10,1,1
52354,2022,2,1,1
52354,2022,3,1,1
52354,2022,6,1,1
52354,2023,1,1,1
52354,2023,4,2,2
52354,2023,6,1,1
52354,2023,7,1,1
52354,2023,8,1,1
52354,2023,9,2,2
52354,2023,10,1,1
52354,2024,5,1,1
52354,2024,8,1,1
52356,2021,1,4,4
52356,2021,2,9,9
52356,2021,3,8,8
52356,2021,4,16,16
52356,2021,5,13,13
52356,2021,6,6,6
52356,2021,7,11,11
52356,2021,8,12,12
52356,2021,9,7,7
52356,2021,10,23,23
52356,2021,11,15,15
52356,2021,12,5,5
52356,2022,1,5,5
52356,2022,2,10,10
52356,2022,3,12,12
52356,2022,4,15,15
52356,2022,5,23,23
52356,2022,6,22,22
52356,2022,7,4,4
52356,2022,8,15,15
52356,2022,9,18,18
52356,2022,10,20,20
52356,2022,11,11,11
52356,2022,12,8,8
52356,2023,1,11,11
52356,2023,2,19,19
52356,2023,3,15,15
52356,2023,4,17,17
52356,2023,5,13,13
52356,2023,6,23,23
52356,2023,7,14,14
52356,2023,8,14,14
52356,2023,9,12,12
52356,2023,10,10,10
52356,2023,11,8,8
52356,2023,12,12,12
52356,2024,1,9,9
52356,2024,2,11,11
52356,2024,3,9,9
52356,2024,4,10,10
52356,2024,5,13,13
52356,2024,6,15,15
52356,2024,7,11,11
52356,2024,8,9,9
52356,2024,9,14,14
52356,2024,10,7,7
52356,2024,11,5,5
52356,2024,12,6,6
52378,2021,1,2,2
52378,2021,2,1,1
52378,2021,3,1,1
52378,2021,5,3,3
52378,2021,6,1,1
52378,2021,9,1,1
52378,2021,10,1,1
52378,2021,11,1,1
52378,2022,1,2,2
52378,2022,2,1,1
52378,2022,3,2,2
52378,2022,5,1,1
52378,2022,6,1,1
52378,2022,7,2,2
52378,2022,8,2,2
52378,2022,10,1,1
52378,2022,11,2,2
52378,2022,12,3,3
52378,2023,1,2,2
52378,2023,2,3,3
52378,2023,3,2,2
52378,2023,6,2,2
52378,2023,7,1,1
52378,2023,8,4,4
52378,2023,9,2,2
52378,2023,11,3,3
52378,2023,12,1,1
52378,2024,1,3,3
52378,2024,2,2,2
52378,2024,3,3,3
52378,2024,5,1,1
52378,2024,7,1,1
52378,2024,10,4,4
52378,2024,11,1,1
52381,2021,1,1,1
52381,2021,3,1,1
52381,2021,9,2,2
52381,2021,10,1,1
52381,2022,1,1,1
52381,2022,2,1,1
52381,2022,3,1,1
52381,2022,5,2,2
52381,2022,7,1,1
52381,2022,8,2,2
52381,2022,10,1,1
52381,2022,11,3,3
52381,2023,2,2,2
52381,2023,4,1,1
52381,2023,6,1,1
52381,2023,7,2,2
52381,2023,9,1,1
52381,2023,11,1,1
52381,2023,12,1,1
52381,2024,2,1,1
52381,2024,4,1,1
52381,2024,5,1,1
52381,2024,7,1,1
52381,2024,11,1,1
52385,2021,5,1,1
52385,2021,9,1,1
52385,2021,10,2,2
52385,2021,12,1,1
52385,2022,7,2,2
52385,2022,10,1,1
52385,2022,11,1,1
52385,2023,3,2,2
52385,2023,6,1,1
52385,2023,9,1,1
52385,2024,2,1,1
52385,2024,3,1,1
52385,2024,11,1,1
52390,2023,9,1,1
52390,2023,12,1,1
52390,2024,9,1,1
52399,2021,1,4,4
52399,2021,2,1,1
52399,2021,3,3,3
52399,2021,4,4,4
52399,2021,5,1,1
52399,2021,6,4,4
52399,2021,7,1,1
52399,2021,8,1,1
52399,2021,9,7,7
52399,2021,10,1,1
52399,2021,12,4,4
52399,2022,1,1,1
52399,2022,2,1,1
52399,2022,4,1,1
52399,2022,5,2,2
52399,2022,6,3,3
52399,2022,7,2,2
52399,2022,9,3,3
52399,2022,10,1,1
52399,2022,11,1,1
52399,2022,12,1,1
52399,2023,1,4,4
52399,2023,3,3,3
52399,2023,4,1,1
52399,2023,5,2,2
52399,2023,6,3,3
52399,2023,8,4,4
52399,2023,9,3,3
52399,2023,10,2,2
52399,2023,11,4,4
52399,2023,12,1,1
52399,2024,1,1,1
52399,2024,2,2,2
52399,2024,3,2,2
52399,2024,4,2,2
52399,2024,5,1,1
52399,2024,6,4,4
52399,2024,9,4,4
52399,2024,10,3,3
52399,2024,11,2,2
52399,2024,12,2,2
52405,2021,8,1,1
52405,2021,9,1,1
52405,2022,3,1,1
52405,2022,8,2,2
52405,2022,9,3,3
52405,2022,10,1,1
52405,2022,11,1,1
52405,2022,12,1,1
52405,2023,2,1,1
52405,2023,11,1,1
52405,2023,12,1,1
52405,2024,4,1,1
52405,2024,5,1,1
52405,2024,6,1,1
52405,2024,9,1,1
52405,2024,12,2,2
52411,2021,4,1,1
52411,2021,5,2,2
52411,2021,7,1,1
52411,2021,8,1,1
52411,2021,10,2,2
52411,2021,11,1,1
52411,2021,12,3,3
52411,2022,5,2,2
52411,2022,6,3,3
52411,2022,7,1,1
52411,2022,8,2,2
52411,2023,2,1,1
52411,2023,8,1,1
52411,2023,9,1,1
52411,2023,10,1,1
52411,2024,2,1,1
52411,2024,3,4,4
52411,2024,4,2,2
52411,2024,7,1,1
52411,2024,11,1,1
52418,2021,1,1,1
52418,2021,2,1,1
52418,2021,5,1,1
52418,2021,6,1,1
52418,2021,7,1,1
52418,2021,10,1,1
52418,2022,1,1,1
52418,2022,5,2,2
52418,2022,6,2,2
52418,2022,8,2,2
52418,2022,9,1,1
52418,2022,10,1,1
52418,2022,11,1,1
52418,2022,12,1,1
52418,2023,2,1,1
52418,2023,3,2,2
52418,2023,4,2,2
52418,2023,5,1,1
52418,2023,6,2,2
52418,2023,8,1,1
52418,2023,11,1,1
52418,2024,1,1,1
52418,2024,2,1,1
52418,2024,3,1,1
52418,2024,4,2,2
52418,2024,6,3,3
52418,2024,12,1,1
52427,2021,5,1,1
52427,2021,12,1,1
52427,2022,3,1,1
52427,2022,8,1,1
52427,2023,3,1,1
52427,2023,4,1,1
52427,2023,9,1,1
52427,2023,11,1,1
52427,2023,12,1,1
52427,2024,2,1,1
52427,2024,4,1,1
52427,2024,9,1,1
52435,2021,10,1,1
52435,2021,12,2,2
52435,2022,4,1,1
52435,2022,7,1,1
52435,2022,8,1,1
52435,2022,10,1,1
52435,2023,2,1,1
52435,2023,6,1,1
52435,2023,8,1,1
52435,2023,9,1,1
52435,2023,12,1,1
52435,2024,1,1,1
52435,2024,2,1,1
52435,2024,3,1,1
52435,2024,9,1,1
52435,2024,11,2,2
52473,2022,5,1,1
52473,2023,2,1,1
52473,2024,12,3,3
52480,2021,4,2,2
52480,2021,11,2,2
52480,2021,12,1,1
52480,2022,4,1,1
52480,2023,2,1,1
52480,2023,7,1,1
52480,2024,3,1,1
52480,2024,8,1,1
52480,2024,9,1,1
52480,2024,11,1,1
52490,2021,1,2,2
52490,2021,5,1,1
52490,2021,9,2,2
52490,2022,9,1,1
52490,2022,11,1,1
52490,2023,3,1,1
52490,2023,5,1,1
52490,2023,6,2,2
52490,2023,7,1,1
52490,2023,9,3,3
52490,2023,11,1,1
52490,2024,1,1,1
52490,2024,3,2,2
52490,2024,4,1,1
52490,2024,6,1,1
52490,2024,10,1,1
52490,2024,11,3,3
52490,2024,12,2,2
52506,2021,3,1,1
52506,2021,5,1,1
52506,2022,10,1,1
52506,2023,9,1,1
52506,2024,3,1,1
52506,2024,6,1,1
52506,2024,7,2,2
52506,2024,11,1,1
52506,2024,12,1,1
52520,2021,7,1,1
52520,2022,3,1,1
52520,2023,7,1,1
52520,2024,5,1,1
52520,2024,8,1,1
52520,2024,10,1,1
52540,2021,6,1,1
52540,2021,7,1,1
52540,2021,9,2,2
52540,2021,12,1,1
52540,2022,1,1,1
52540,2022,2,1,1
52540,2022,3,1,1
52540,2022,4,1,1
52540,2022,5,1,1
52540,2022,10,1,1
52540,2022,11,2,2
52540,2023,2,1,1
52540,2023,3,1,1
52540,2023,4,1,1
52540,2023,6,1,1
52540,2023,8,1,1
52540,2023,9,1,1
52540,2023,10,1,1
52540,2023,12,2,2
52540,2024,1,1,1
52540,2024,2,1,1
52540,2024,3,2,2
52540,2024,4,1,1
52540,2024,6,1,1
52540,2024,9,1,1
52540,2024,10,1,1
52560,2021,6,1,1
52560,2021,8,1,1
52560,2021,10,1,1
52560,2022,1,1,1
52560,2022,2,1,1
52560,2022,3,1,1
52560,2022,5,3,3
52560,2022,6,2,2
52560,2022,7,3,3
52560,2022,9,2,2
52560,2022,10,1,1
52560,2022,12,1,1
52560,2023,3,1,1
52560,2023,5,1,1
52560,2023,7,1,1
52560,2023,9,1,1
52560,2023,10,1,1
52560,2023,12,2,2
52560,2024,3,2,2
52560,2024,6,1,1
52560,2024,8,1,1
52560,2024,9,1,1
52560,2024,12,1,1
52565,2021,12,1,1
52565,2022,4,2,2
52565,2022,5,1,1
52565,2023,9,1,1
52565,2024,3,1,1
52573,2021,2,1,1
52573,2021,4,1,1
