year,month,origen,ciudad_origen,destino,ciudad_destino,pasajeros,carga_correo_kg,rutas_rows
2022,3,NVA,NEIVA,LQM,PUERTO LEGUÍZAMO,4.0,100.0,1
2022,3,NVA,NEIVA,MLR,MELGAR,0.0,1000.0,1
2022,3,NVA,NEIVA,PPN,POPAYÁN,2.0,100.0,1
2022,3,NVA,NEIVA,SVI,SAN VICENTE DEL CAGUÁN,2.0,0.0,1
2022,3,NVA,NEIVA,VVC,VILLAVICENCIO,8.0,492.0,4
2022,3,OAK,OAKLAND,BAQ,BARRANQUILLA,4.0,0.0,1
2022,3,OAK,OAKLAND,BOG,"BOGOTÁ, D.C.",5.0,0.0,1
2022,3,OAK,OAKLAND,MDE,RIONEGRO - ANTIOQUIA,4.0,0.0,1
2022,3,OAK,OAKLAND,SJD,SAN JOSE DEL CABO,3.0,50.0,1
2022,3,OAX,OAXACA,BOG,"BOGOTÁ, D.C.",34.0,0.0,1
2022,3,OAX,OAXACA,MDE,RIONEGRO - ANTIOQUIA,13.0,0.0,1
2022,3,OCV,OCAÑA,AGH,AGUACHICA,1.0,0.0,1
2022,3,OCV,OCAÑA,CUC,SAN JOSÉ DE CÚCUTA,7.0,0.0,1
2022,3,OKC,OKLAHOMA,MDE,RIONEGRO - ANTIOQUIA,12.0,0.0,1
2022,3,OMA,NEBRASKA,MDE,RIONEGRO - ANTIOQUIA,3.0,0.0,1
2022,3,ONT,CALIFORNIA,BOG,"BOGOTÁ, D.C.",1.0,0.0,1
2022,3,ONT,CALIFORNIA,MDE,RIONEGRO - ANTIOQUIA,2.0,0.0,1
2022,3,OPF,FLORIDA,MBJ,MONTEJO BAY,9.0,250.0,1
2022,3,OPF,FLORIDA,TYS,KNOXVILLE,9.0,150.0,1
2022,3,OPO,PORTO,BOG,"BOGOTÁ, D.C.",159.0,0.0,1
2022,3,OPO,PORTO,CTG,CARTAGENA DE INDIAS,3.0,0.0,1
2022,3,OPO,PORTO,MDE,RIONEGRO - ANTIOQUIA,26.0,0.0,1
2022,3,ORD,CHICAGO,AXM,ARMENIA,32.0,0.0,1
2022,3,ORD,CHICAGO,BAQ,BARRANQUILLA,85.0,0.0,1
2022,3,ORD,CHICAGO,BGA,BUCARAMANGA,31.0,0.0,1
2022,3,ORD,CHICAGO,BOG,"BOGOTÁ, D.C.",311.0,0.0,4
2022,3,ORD,CHICAGO,CLO,SANTIAGO DE CALI,117.0,0.0,1
2022,3,ORD,CHICAGO,CTG,CARTAGENA DE INDIAS,315.0,0.0,2
2022,3,ORD,CHICAGO,MDE,RIONEGRO - ANTIOQUIA,544.0,0.0,4
2022,3,ORF,NORFOLKVA BEACH,BOG,"BOGOTÁ, D.C.",24.0,0.0,1
2022,3,ORF,NORFOLKVA BEACH,MDE,RIONEGRO - ANTIOQUIA,20.0,0.0,1
2022,3,ORH,MASSACHUSETTS,BOG,"BOGOTÁ, D.C.",17.0,0.0,1
2022,3,ORH,MASSACHUSETTS,CTG,CARTAGENA DE INDIAS,17.0,0.0,1
2022,3,ORH,MASSACHUSETTS,MDE,RIONEGRO - ANTIOQUIA,8.0,0.0,1
2022,3,ORS,OROCUÉ,PZR,PAZ DE ARIPORO,5.0,91.0,1
2022,3,OSL,OSLO,BOG,"BOGOTÁ, D.C.",68.0,0.0,2
2022,3,OSL,OSLO,CTG,CARTAGENA DE INDIAS,13.0,0.0,1
2022,3,OTP,BUCAREST,BOG,"BOGOTÁ, D.C.",48.0,0.0,3
2022,3,OTP,BUCAREST,CTG,CARTAGENA DE INDIAS,14.0,0.0,1
2022,3,OTP,BUCAREST,MDE,RIONEGRO - ANTIOQUIA,1.0,0.0,1
2022,3,OTU,REMEDIOS,EOH,MEDELLÍN,17.0,50.0,2
2022,3,PAC,PAITILLA,BOG,"BOGOTÁ, D.C.",15.0,220.0,2
2022,3,PAC,PAITILLA,CCS,CARACAS,9.0,285.0,1
2022,3,PBE,PUERTO BERRÍO,BOG,"BOGOTÁ, D.C.",2.0,0.0,1
2022,3,PBE,PUERTO BERRÍO,EJA,BARRANCABERMEJA,5.0,0.0,1
2022,3,PBE,PUERTO BERRÍO,EOH,MEDELLÍN,72.0,130.0,3
2022,3,PBM,PARAMARIBO,BAQ,BARRANQUILLA,1.0,0.0,1
2022,3,PBO,URIBIA,BAQ,BARRANQUILLA,408.0,0.0,1
2022,3,PBO,URIBIA,LMA,MAICAO,466.0,0.0,1
2022,3,PCA,PACOA,LPD,LA PEDRERA,3.0,236.0,1
2022,3,PCA,PACOA,MPI,MITÚ,1.0,50.0,1
2022,3,PCA,PACOA,MVP,MITÚ,11.0,730.0,3
2022,3,PCA,PACOA,VVC,VILLAVICENCIO,0.0,60.0,1
2022,3,PCE,PUERTO CARREÑO,9DI,SAN FELIPE,0.0,4.0,1
2022,3,PCE,PUERTO CARREÑO,BMG,BARRANCOMINAS,16.0,1364.0,4
2022,3,PCE,PUERTO CARREÑO,GRM,PUERTO CARREÑO,5.0,50.0,1
2022,3,PCE,PUERTO CARREÑO,GYM,CHÍA,0.0,91.0,1
2022,3,PCE,PUERTO CARREÑO,IDA,INÍRIDA,6.0,9.0,2
2022,3,PCE,PUERTO CARREÑO,MVP,MITÚ,0.0,27.0,1
2022,3,PCE,PUERTO CARREÑO,NVA,NEIVA,3.0,22.0,1
2022,3,PCE,PUERTO CARREÑO,PCE,PUERTO CARREÑO,0.0,10.0,1
2022,3,PCE,PUERTO CARREÑO,PCR,PUERTO CARREÑO,24.0,2184.0,5
2022,3,PCE,PUERTO CARREÑO,PIM,LA PRIMAVERA,4.0,280.0,2
2022,3,PCE,PUERTO CARREÑO,PTC,PUERTO CARREÑO,5.0,50.0,2
2022,3,PCE,PUERTO CARREÑO,SRO,SANTA ROSALÍA,4.0,150.0,3
2022,3,PCE,PUERTO CARREÑO,VVC,VILLAVICENCIO,112.0,8483.0,6
2022,3,PCE,PUERTO CARREÑO,VVN,VILLAVICENCIO,1.0,16.0,1
2022,3,PCR,PUERTO CARREÑO,7HV,LA PRIMAVERA,2.0,23.0,1
2022,3,PCR,PUERTO CARREÑO,BOG,"BOGOTÁ, D.C.",1402.0,89530.0,2
2022,3,PCR,PUERTO CARREÑO,CAR,PUERTO LÓPEZ,0.0,2000.0,1
2022,3,PCR,PUERTO CARREÑO,EYP,YOPAL,0.0,3000.0,1
2022,3,PCR,PUERTO CARREÑO,GYM,CHÍA,2.0,9.0,1
2022,3,PCR,PUERTO CARREÑO,LEV,LA GAVIOTA,3.0,20.0,1
2022,3,PCR,PUERTO CARREÑO,PCE,PUERTO CARREÑO,21.0,228.0,3
2022,3,PCR,PUERTO CARREÑO,PIM,LA PRIMAVERA,12.0,273.0,4
2022,3,PCR,PUERTO CARREÑO,SRO,SANTA ROSALÍA,5.0,0.0,1
2022,3,PCR,PUERTO CARREÑO,VVC,VILLAVICENCIO,452.0,1614.0,7
2022,3,PDX,OREGON,BOG,"BOGOTÁ, D.C.",7.0,0.0,2
2022,3,PDX,OREGON,CTG,CARTAGENA DE INDIAS,5.0,0.0,1
2022,3,PDX,OREGON,MDE,RIONEGRO - ANTIOQUIA,1.0,0.0,1
2022,3,PEI,PEREIRA,ADZ,SAN ANDRES - ISLA,6454.0,0.0,3
2022,3,PEI,PEREIRA,ASU,ASUNCION,14.0,0.0,1
2022,3,PEI,PEREIRA,AUA,ARUBA,65.0,0.0,1
2022,3,PEI,PEREIRA,BAQ,BARRANQUILLA,1527.0,0.0,3
2022,3,PEI,PEREIRA,BCN,BARCELONA,477.0,0.0,1
2022,3,PEI,PEREIRA,BGA,BUCARAMANGA,602.0,0.0,3
2022,3,PEI,PEREIRA,BOG,"BOGOTÁ, D.C.",50775.0,41920.0,8
2022,3,PEI,PEREIRA,CLO,SANTIAGO DE CALI,80.0,130.0,3
2022,3,PEI,PEREIRA,CTG,CARTAGENA DE INDIAS,20256.0,282.0,6
2022,3,PEI,PEREIRA,CUC,SAN JOSÉ DE CÚCUTA,336.0,0.0,2
2022,3,PEI,PEREIRA,CUN,CANCUN,319.0,0.0,3
2022,3,PEI,PEREIRA,CUR,CURACAO,35.0,0.0,1
2022,3,PEI,PEREIRA,EJA,BARRANCABERMEJA,15.0,0.0,1
2022,3,PEI,PEREIRA,EOH,MEDELLÍN,4758.0,10.0,2
2022,3,PEI,PEREIRA,FLL,FORT LAUDERDALE,72.0,0.0,1
2022,3,PEI,PEREIRA,GIG,RIO DE JANEIRO,17.0,0.0,1
2022,3,PEI,PEREIRA,GRU,SAO PAULO,75.0,0.0,1
2022,3,PEI,PEREIRA,GUA,GUATEMALA,23.0,0.0,1
2022,3,PEI,PEREIRA,GYE,GUAYAQUIL,40.0,0.0,1
2022,3,PEI,PEREIRA,IAD,WASHINGTON,40.0,0.0,1
2022,3,PEI,PEREIRA,JFK,NEW YORK,990.0,0.0,1
2022,3,PEI,PEREIRA,LAX,LOS ANGELES,109.0,0.0,1
2022,3,PEI,PEREIRA,LET,LETICIA,242.0,0.0,2
2022,3,PEI,PEREIRA,LHR,LONDRES,86.0,0.0,2
2022,3,PEI,PEREIRA,LIM,LIMA,186.0,0.0,2
2022,3,PEI,PEREIRA,LPB,LA PAZ,8.0,0.0,1
2022,3,PEI,PEREIRA,MAD,MADRID,1787.0,0.0,2
2022,3,PEI,PEREIRA,MCO,ORLANDO,96.0,0.0,1
2022,3,PEI,PEREIRA,MDE,RIONEGRO - ANTIOQUIA,7586.0,233.0,8
2022,3,PEI,PEREIRA,MEX,MEXICO,369.0,0.0,3
2022,3,PEI,PEREIRA,MIA,MIAMI,3621.0,0.0,4
2022,3,PEI,PEREIRA,MTR,MONTERÍA,362.0,0.0,3
2022,3,PEI,PEREIRA,MVD,MONTEVIDEO,14.0,0.0,1
2022,3,PEI,PEREIRA,PSO,PASTO,216.0,0.0,1
2022,3,PEI,PEREIRA,PTY,PANAMA,2692.0,9119.0,3
2022,3,PEI,PEREIRA,PUJ,PUNTA CANA,123.0,0.0,2
2022,3,PEI,PEREIRA,RCH,RIOHACHA,119.0,0.0,2
2022,3,PEI,PEREIRA,SAL,SAN SALVADOR,2.0,0.0,1
2022,3,PEI,PEREIRA,SCL,SANTIAGO,289.0,0.0,1
2022,3,PEI,PEREIRA,SDQ,SANTO DOMINGO,44.0,0.0,1
2022,3,PEI,PEREIRA,SJO,SAN JOSE,57.0,0.0,1
2022,3,PEI,PEREIRA,SJU,SAN JUAN,44.0,0.0,2
2022,3,PEI,PEREIRA,SMR,SANTA MARTA,11694.0,0.0,4
2022,3,PEI,PEREIRA,UIO,QUITO,10.0,0.0,1
2022,3,PEI,PEREIRA,VUP,VALLEDUPAR,157.0,0.0,1
2022,3,PEI,PEREIRA,VVC,VILLAVICENCIO,238.0,0.0,1
2022,3,PEI,PEREIRA,YYZ,TORONTO,45.0,0.0,2
2022,3,PEK,BEIJING,BOG,"BOGOTÁ, D.C.",13.0,0.0,3
2022,3,PEK,BEIJING,MDE,RIONEGRO - ANTIOQUIA,2.0,0.0,1
2022,3,PGM,PUERTO GAITÁN,GYM,CHÍA,4.0,20.0,1
2022,3,PGM,PUERTO GAITÁN,PID,INÍRIDA,2.0,30.0,1
2022,3,PGM,PUERTO GAITÁN,VVC,VILLAVICENCIO,6.0,0.0,1
2022,3,PGT,PUERTO GAITÁN,BOG,"BOGOTÁ, D.C.",412.0,4463.0,3
2022,3,PGT,PUERTO GAITÁN,VVC,VILLAVICENCIO,134.0,1749.0,2
2022,3,PHF,WEST VIRGINIA,BOG,"BOGOTÁ, D.C.",3.0,0.0,1
2022,3,PHL,PHILADELPHIA,AXM,ARMENIA,13.0,0.0,1
2022,3,PHL,PHILADELPHIA,BAQ,BARRANQUILLA,66.0,0.0,1
2022,3,PHL,PHILADELPHIA,BGA,BUCARAMANGA,16.0,0.0,1
2022,3,PHL,PHILADELPHIA,BOG,"BOGOTÁ, D.C.",154.0,0.0,4
2022,3,PHL,PHILADELPHIA,CLO,SANTIAGO DE CALI,110.0,0.0,1
2022,3,PHL,PHILADELPHIA,CTG,CARTAGENA DE INDIAS,132.0,0.0,2
2022,3,PHL,PHILADELPHIA,MDE,RIONEGRO - ANTIOQUIA,272.0,0.0,2
2022,3,PHX,ARIZONA,BOG,"BOGOTÁ, D.C.",48.0,0.0,3
2022,3,PHX,ARIZONA,CTG,CARTAGENA DE INDIAS,11.0,0.0,1
2022,3,PHX,ARIZONA,MDE,RIONEGRO - ANTIOQUIA,126.0,0.0,2
2022,3,PHX,ARIZONA,YQX,GANDER,5.0,150.0,1
2022,3,PIA,PEORIA,BOG,"BOGOTÁ, D.C.",55.0,0.0,1
2022,3,PID,INÍRIDA,9DI,SAN FELIPE,3.0,70.0,1
2022,3,PID,INÍRIDA,A02,INÍRIDA,5.0,180.0,1
2022,3,PID,INÍRIDA,PCR,PUERTO CARREÑO,0.0,50.0,1
2022,3,PID,INÍRIDA,VVC,VILLAVICENCIO,11.0,345.0,1
2022,3,PIM,LA PRIMAVERA,7GS,CUMARIBO,2.0,147.0,2
2022,3,PIM,LA PRIMAVERA,7IK,SANTA ROSALÍA,0.0,10.0,1
2022,3,PIM,LA PRIMAVERA,9DE,LA PRIMAVERA,2.0,20.0,1
2022,3,PIM,LA PRIMAVERA,EOH,MEDELLÍN,44.0,1050.0,1
2022,3,PIM,LA PRIMAVERA,LEV,LA GAVIOTA,1.0,110.0,1
2022,3,PIM,LA PRIMAVERA,PCE,PUERTO CARREÑO,28.0,675.0,5
2022,3,PIM,LA PRIMAVERA,PCR,PUERTO CARREÑO,20.0,401.0,5
2022,3,PIM,LA PRIMAVERA,SRO,SANTA ROSALÍA,11.0,283.0,3
2022,3,PIM,LA PRIMAVERA,VVC,VILLAVICENCIO,100.0,1500.0,7
2022,3,PIP,PAIPA,CLO,SANTIAGO DE CALI,6.0,9.0,1
2022,3,PIP,PAIPA,GYM,CHÍA,0.0,41.0,1
2022,3,PIT,PITTSBURGH,AXM,ARMENIA,1.0,0.0,1
2022,3,PIT,PITTSBURGH,BAQ,BARRANQUILLA,7.0,0.0,1
2022,3,PIT,PITTSBURGH,BGA,BUCARAMANGA,2.0,0.0,1
2022,3,PIT,PITTSBURGH,BOG,"BOGOTÁ, D.C.",30.0,0.0,2
2022,3,PIT,PITTSBURGH,CLO,SANTIAGO DE CALI,6.0,0.0,1
2022,3,PIT,PITTSBURGH,CTG,CARTAGENA DE INDIAS,24.0,0.0,1
2022,3,PIT,PITTSBURGH,MDE,RIONEGRO - ANTIOQUIA,34.0,0.0,2
2022,3,PLS,ISLAS TURCAS Y CAICOS,CTG,CARTAGENA DE INDIAS,1.0,0.0,1
2022,3,PLS,ISLAS TURCAS Y CAICOS,MDE,RIONEGRO - ANTIOQUIA,3.0,0.0,1
2022,3,PMI,MADRID,BOG,"BOGOTÁ, D.C.",65.0,0.0,1
2022,3,PMI,MADRID,MDE,RIONEGRO - ANTIOQUIA,40.0,0.0,1
2022,3,PNS,PENSACOLA,BOG,"BOGOTÁ, D.C.",56.0,0.0,2
2022,3,PNS,PENSACOLA,MDE,RIONEGRO - ANTIOQUIA,20.0,0.0,1
2022,3,PPN,POPAYÁN,BEE,IBAGUÉ,0.0,3000.0,1
2022,3,PPN,POPAYÁN,BOG,"BOGOTÁ, D.C.",3871.0,0.0,2
2022,3,PPN,POPAYÁN,CLO,SANTIAGO DE CALI,15.0,690.0,1
2022,3,PPN,POPAYÁN,EOH,MEDELLÍN,314.0,0.0,2
2022,3,PPN,POPAYÁN,GIR,FLANDES,6.0,9.0,1
2022,3,PPN,POPAYÁN,IBE,IBAGUÉ,3.0,0.0,1
2022,3,PPN,POPAYÁN,LOC,LÓPEZ DE MICAY,38.0,402.0,1
2022,3,PPN,POPAYÁN,MLR,MELGAR,0.0,3000.0,1
2022,3,PPN,POPAYÁN,TBQ,TIMBIQUÍ,7.0,92.0,1
2022,3,PPN,POPAYÁN,VVC,VILLAVICENCIO,2.0,0.0,1
2022,3,PRA,PIEDRAS,BOG,"BOGOTÁ, D.C.",1.0,0.0,1
2022,3,PRG,PRAGA,BOG,"BOGOTÁ, D.C.",57.0,0.0,3
2022,3,PRG,PRAGA,CTG,CARTAGENA DE INDIAS,1.0,0.0,1
2022,3,PSE,PONCE,BOG,"BOGOTÁ, D.C.",2.0,0.0,1
2022,3,PSO,PASTO,ADZ,SAN ANDRES - ISLA,43.0,0.0,2
2022,3,PSO,PASTO,AUA,ARUBA,3.0,0.0,1
2022,3,PSO,PASTO,AXM,ARMENIA,20.0,0.0,2
2022,3,PSO,PASTO,BAQ,BARRANQUILLA,392.0,50.0,2
2022,3,PSO,PASTO,BCN,BARCELONA,5.0,0.0,1
2022,3,PSO,PASTO,BGA,BUCARAMANGA,136.0,0.0,1
2022,3,PSO,PASTO,BOG,"BOGOTÁ, D.C.",13289.0,71061.0,6
2022,3,PSO,PASTO,CLO,SANTIAGO DE CALI,5872.0,475.0,7
2022,3,PSO,PASTO,CTG,CARTAGENA DE INDIAS,710.0,0.0,2
2022,3,PSO,PASTO,CUC,SAN JOSÉ DE CÚCUTA,263.0,0.0,2
2022,3,PSO,PASTO,EJA,BARRANCABERMEJA,6.0,0.0,1
2022,3,PSO,PASTO,EOH,MEDELLÍN,80.0,0.0,1
2022,3,PSO,PASTO,GIG,RIO DE JANEIRO,4.0,0.0,1
2022,3,PSO,PASTO,GRU,SAO PAULO,4.0,0.0,1
2022,3,PSO,PASTO,GYM,CHÍA,2.0,0.0,1
2022,3,PSO,PASTO,IAD,WASHINGTON,2.0,0.0,1
2022,3,PSO,PASTO,JFK,NEW YORK,8.0,0.0,1
2022,3,PSO,PASTO,LAX,LOS ANGELES,3.0,0.0,1
2022,3,PSO,PASTO,LET,LETICIA,3.0,0.0,1
2022,3,PSO,PASTO,LHR,LONDRES,2.0,0.0,1
2022,3,PSO,PASTO,LIM,LIMA,6.0,0.0,1
2022,3,PSO,PASTO,MAD,MADRID,28.0,0.0,1
2022,3,PSO,PASTO,MDE,RIONEGRO - ANTIOQUIA,1984.0,0.0,2
2022,3,PSO,PASTO,MEX,MEXICO,34.0,0.0,2
2022,3,PSO,PASTO,MIA,MIAMI,17.0,0.0,1
2022,3,PSO,PASTO,MTR,MONTERÍA,86.0,0.0,2
2022,3,PSO,PASTO,NVA,NEIVA,2.0,69.0,1
2022,3,PSO,PASTO,PEI,PEREIRA,322.0,0.0,1
2022,3,PSO,PASTO,PPN,POPAYÁN,2.0,180.0,1
2022,3,PSO,PASTO,PTY,PANAMA,50.0,0.0,1
2022,3,PSO,PASTO,PUJ,PUNTA CANA,5.0,0.0,1
2022,3,PSO,PASTO,RCH,RIOHACHA,31.0,0.0,1
2022,3,PSO,PASTO,SCL,SANTIAGO,12.0,0.0,1
2022,3,PSO,PASTO,SMR,SANTA MARTA,157.0,0.0,2
2022,3,PSO,PASTO,TCO,SAN ANDRÉS DE TUMACO,44.0,0.0,1
2022,3,PSO,PASTO,VUP,VALLEDUPAR,47.0,0.0,1
2022,3,PSP,CALIFORNIA,BOG,"BOGOTÁ, D.C.",52.0,0.0,1
2022,3,PSP,CALIFORNIA,CTG,CARTAGENA DE INDIAS,1.0,0.0,1
2022,3,PTC,PUERTO CARREÑO,PCE,PUERTO CARREÑO,4.0,50.0,2
2022,3,PTC,PUERTO CARREÑO,VVC,VILLAVICENCIO,1.0,0.0,1
2022,3,PTL,PITALITO,BOG,"BOGOTÁ, D.C.",987.0,0.0,2
2022,3,PTY,PANAMA,ADZ,SAN ANDRES - ISLA,878.0,691.0,1
2022,3,PTY,PANAMA,ASU,ASUNCION,1.0,0.0,1
2022,3,PTY,PANAMA,AXM,ARMENIA,818.0,0.0,2
2022,3,PTY,PANAMA,BAQ,BARRANQUILLA,4181.0,6889.0,2
2022,3,PTY,PANAMA,BCN,BARCELONA,6.0,0.0,1
2022,3,PTY,PANAMA,BGA,BUCARAMANGA,823.0,1005.0,2
2022,3,PTY,PANAMA,BOG,"BOGOTÁ, D.C.",29138.0,1031872.0,14
2022,3,PTY,PANAMA,CLO,SANTIAGO DE CALI,12848.0,27258.0,3
2022,3,PTY,PANAMA,CTG,CARTAGENA DE INDIAS,11162.0,51420.0,3
2022,3,PTY,PANAMA,CUC,SAN JOSÉ DE CÚCUTA,1080.0,0.0,2
2022,3,PTY,PANAMA,CUN,CANCUN,3.0,0.0,1
2022,3,PTY,PANAMA,CUR,CURACAO,2.0,0.0,1
2022,3,PTY,PANAMA,GCM,GRAN CAYMAN,1.0,15.0,1
2022,3,PTY,PANAMA,GIG,RIO DE JANEIRO,8.0,0.0,1
2022,3,PTY,PANAMA,GRU,SAO PAULO,17.0,0.0,1
2022,3,PTY,PANAMA,GUA,GUATEMALA,3.0,160247.0,2
2022,3,PTY,PANAMA,GYE,GUAYAQUIL,49.0,0.0,2
2022,3,PTY,PANAMA,IAD,WASHINGTON,4.0,0.0,1
2022,3,PTY,PANAMA,JFK,NEW YORK,3.0,0.0,1
2022,3,PTY,PANAMA,LHR,LONDRES,1.0,0.0,1
2022,3,PTY,PANAMA,LIM,LIMA,25.0,0.0,1
2022,3,PTY,PANAMA,LPB,LA PAZ,22.0,0.0,1
2022,3,PTY,PANAMA,MAD,MADRID,20.0,0.0,1
2022,3,PTY,PANAMA,MDE,RIONEGRO - ANTIOQUIA,22873.0,45698.0,3
2022,3,PTY,PANAMA,MEX,MEXICO,20.0,0.0,1
2022,3,PTY,PANAMA,MGA,MANAGUA,0.0,21797.0,1
2022,3,PTY,PANAMA,MIA,MIAMI,4.0,0.0,1
2022,3,PTY,PANAMA,MTR,MONTERÍA,5.0,0.0,1
2022,3,PTY,PANAMA,MVD,MONTEVIDEO,13.0,0.0,1
2022,3,PTY,PANAMA,PEI,PEREIRA,2206.0,0.0,2
2022,3,PTY,PANAMA,PUJ,PUNTA CANA,3.0,0.0,1
2022,3,PTY,PANAMA,SAL,SAN SALVADOR,0.0,106307.0,1
2022,3,PTY,PANAMA,SCL,SANTIAGO,8.0,0.0,1
2022,3,PTY,PANAMA,SDQ,SANTO DOMINGO,7.0,76627.0,2
2022,3,PTY,PANAMA,SJO,SAN JOSE,1298.0,0.0,2
2022,3,PTY,PANAMA,SMR,SANTA MARTA,5.0,0.0,1
2022,3,PTY,PANAMA,UIO,QUITO,53.0,0.0,2
2022,3,PTY,PANAMA,VUP,VALLEDUPAR,5.0,0.0,1
2022,3,PTY,PANAMA,VVI,VIRU VIRU,4.0,0.0,1
2022,3,PUJ,PUNTA CANA,ASU,ASUNCION,135.0,0.0,1
2022,3,PUJ,PUNTA CANA,AXM,ARMENIA,32.0,0.0,1
2022,3,PUJ,PUNTA CANA,BAQ,BARRANQUILLA,163.0,0.0,2
2022,3,PUJ,PUNTA CANA,BGA,BUCARAMANGA,103.0,0.0,1
2022,3,PUJ,PUNTA CANA,BOG,"BOGOTÁ, D.C.",6482.0,9479.0,3
2022,3,PUJ,PUNTA CANA,CLO,SANTIAGO DE CALI,300.0,0.0,2
2022,3,PUJ,PUNTA CANA,CTG,CARTAGENA DE INDIAS,123.0,0.0,2
2022,3,PUJ,PUNTA CANA,CUC,SAN JOSÉ DE CÚCUTA,73.0,0.0,1
2022,3,PUJ,PUNTA CANA,CUN,CANCUN,152.0,0.0,1
2022,3,PUJ,PUNTA CANA,GIG,RIO DE JANEIRO,125.0,0.0,1
2022,3,PUJ,PUNTA CANA,GRU,SAO PAULO,305.0,0.0,1
2022,3,PUJ,PUNTA CANA,GYE,GUAYAQUIL,104.0,0.0,1
2022,3,PUJ,PUNTA CANA,JFK,NEW YORK,4.0,0.0,1
2022,3,PUJ,PUNTA CANA,LIM,LIMA,73.0,0.0,2
2022,3,PUJ,PUNTA CANA,LPB,LA PAZ,42.0,0.0,1
2022,3,PUJ,PUNTA CANA,MAD,MADRID,4.0,0.0,1
2022,3,PUJ,PUNTA CANA,MDE,RIONEGRO - ANTIOQUIA,4332.0,363.0,4
2022,3,PUJ,PUNTA CANA,MEX,MEXICO,289.0,0.0,1
2022,3,PUJ,PUNTA CANA,MTR,MONTERÍA,7.0,0.0,1
2022,3,PUJ,PUNTA CANA,MVD,MONTEVIDEO,122.0,0.0,1
2022,3,PUJ,PUNTA CANA,PEI,PEREIRA,103.0,0.0,2
2022,3,PUJ,PUNTA CANA,PSO,PASTO,6.0,0.0,1
2022,3,PUJ,PUNTA CANA,SCL,SANTIAGO,564.0,0.0,1
2022,3,PUJ,PUNTA CANA,SJO,SAN JOSE,8.0,0.0,1
2022,3,PUJ,PUNTA CANA,SMR,SANTA MARTA,25.0,0.0,2
2022,3,PUJ,PUNTA CANA,UIO,QUITO,16.0,0.0,1
2022,3,PUJ,PUNTA CANA,VUP,VALLEDUPAR,9.0,0.0,1
2022,3,PUR,LETICIA,LET,LETICIA,5.0,0.0,1
2022,3,PUR,LETICIA,MVP,MITÚ,0.0,10.0,1
2022,3,PUR,LETICIA,VVC,VILLAVICENCIO,9.0,100.0,2
2022,3,PUU,PUERTO ASÍS,9M2,LARANDIA,0.0,1500.0,1
2022,3,PUU,PUERTO ASÍS,BOG,"BOGOTÁ, D.C.",3422.0,120.0,4
2022,3,PUU,PUERTO ASÍS,CLO,SANTIAGO DE CALI,1444.0,0.0,1
2022,3,PUU,PUERTO ASÍS,IPI,ALDANA,244.0,87.0,1
2022,3,PUU,PUERTO ASÍS,LQM,PUERTO LEGUÍZAMO,430.0,2971.0,2
2022,3,PUU,PUERTO ASÍS,VVC,VILLAVICENCIO,12.0,400.0,2
2022,3,PVA,PROVIDENCIA,ADZ,SAN ANDRES - ISLA,1130.0,245.0,2
2022,3,PVD,PROVIDENCE,BOG,"BOGOTÁ, D.C.",51.0,0.0,2
2022,3,PVD,PROVIDENCE,CTG,CARTAGENA DE INDIAS,1.0,0.0,1
2022,3,PVG,SHANGHAI,BOG,"BOGOTÁ, D.C.",45.0,0.0,2
2022,3,PWM,PORTLAND,BOG,"BOGOTÁ, D.C.",32.0,0.0,1
2022,3,PZA,PAZ DE ARIPORO,VVC,VILLAVICENCIO,3.0,100.0,1
2022,3,RAK,MARRAKECH,BOG,"BOGOTÁ, D.C.",30.0,0.0,2
2022,3,RAV,CRAVO NORTE,AUC,ARAUCA,7.0,0.0,1
2022,3,RAV,CRAVO NORTE,EYP,YOPAL,6.0,0.0,1
2022,3,RBA,CASABLANCA,BOG,"BOGOTÁ, D.C.",4.0,0.0,1
2022,3,RCH,RIOHACHA,ADZ,SAN ANDRES - ISLA,32.0,0.0,2
2022,3,RCH,RIOHACHA,AXM,ARMENIA,12.0,0.0,1
2022,3,RCH,RIOHACHA,BAQ,BARRANQUILLA,5.0,6900.0,2
2022,3,RCH,RIOHACHA,BCN,BARCELONA,2.0,0.0,1
2022,3,RCH,RIOHACHA,BGA,BUCARAMANGA,88.0,0.0,2
2022,3,RCH,RIOHACHA,BOG,"BOGOTÁ, D.C.",11993.0,5012.0,2
2022,3,RCH,RIOHACHA,CLO,SANTIAGO DE CALI,1804.0,0.0,3
2022,3,RCH,RIOHACHA,CTG,CARTAGENA DE INDIAS,19.0,0.0,2
2022,3,RCH,RIOHACHA,CUC,SAN JOSÉ DE CÚCUTA,69.0,0.0,2
2022,3,RCH,RIOHACHA,GRU,SAO PAULO,2.0,0.0,1
2022,3,RCH,RIOHACHA,GYE,GUAYAQUIL,6.0,0.0,1
2022,3,RCH,RIOHACHA,JFK,NEW YORK,2.0,0.0,1
2022,3,RCH,RIOHACHA,LET,LETICIA,6.0,0.0,1
2022,3,RCH,RIOHACHA,LIM,LIMA,53.0,0.0,1
2022,3,RCH,RIOHACHA,LPB,LA PAZ,9.0,0.0,1
2022,3,RCH,RIOHACHA,MAD,MADRID,8.0,0.0,1
2022,3,RCH,RIOHACHA,MCO,ORLANDO,2.0,0.0,1
